rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
73	two-daughters	8	0	0	0	corwyn-corbray	PARENT_OF	Two daughters
74	unborn-child	8	0	0	0	alyce-graceford	PARENT_OF	Unborn child
75	gate	7	0	0	0	big-brusco	SWORN_TO	Gate
76	deceased-husband	6	0	0	0	anya-waynwood	SPOUSE_OF	Deceased husband
77	deceased-wife	6	0	0	0	mors-umber	SPOUSE_OF	Deceased wife
78	golden-company-victory	6	0	0	0	fall-of-mistwood	DEFEATS	Golden Company victory
79	red-keep-kings-landing	6	0	0	0	aemon-targaryen-son-of-viserys-ii	BORN_AT	Red Keep, King's Landing
80	a-son	5	0	0	0	davos-dayne	PARENT_OF	A son
81	at-least-one-son	5	0	0	0	arlan-i-durrandon	PARENT_OF	At least one son
82	brother	5	0	0	0	clement	HOLDS_TITLE	Brother
83	father-is-oberyn-martell	5	0	0	0	nymeria-sand	PARENT_OF	(reverse) Father is Oberyn Martell
84	iron-throne-victory	5	0	0	0	burning-of-the-sept-of-remembrance	DEFEATS	Iron Throne victory
85	three-sons	5	0	0	0	ambrose-butterwell	PARENT_OF	Three sons
86	three-wives	5	0	0	0	horton-redfort	SPOUSE_OF	Three wives
87	1-unknown	4	0	0	0	cregan-karstark	SPOUSE_OF	1: Unknown
88	durrandon	4	0	0	0	battle-by-the-bloody-pool	DEFEATS	Durrandon
89	goodman	4	0	0	0	beck	HOLDS_TITLE	Goodman
90	khal-drogos-khalasar	4	0	0	0	doreah	SWORN_TO	Khal Drogo's khalasar
91	2-unknown	3	0	0	0	cregan-karstark	SPOUSE_OF	2: Unknown
92	300-ac-meereen	3	0	0	0	loyal-spear	DIED_AT	300 AC, Meereen
93	a-daughter	3	0	0	0	gerold-iii-lannister	HEIR_TO	A daughter
94	admiral	3	0	0	0	alyn-velaryon	HOLDS_TITLE	Admiral
95	aerys-targaryen	3	0	0	0	aegon-targaryen-son-of-gaemon	PARENT_OF	Aerys Targaryen
96	at-least-four-sons	3	0	0	0	agnes-blackwood	PARENT_OF	At least four sons
97	balon-ix-greyjoy	3	0	0	0	euron-greyjoy	SUCCEEDS	Balon IX Greyjoy
98	bolton	3	0	0	0	battle-outside-the-gates-of-winterfell	DEFEATS	Bolton
99	cerwyn	3	0	0	0	cley-cerwyn	BORN_AT	Cerwyn (track_b: Born)
100	euron-iii-greyjoy	3	0	0	0	balon-greyjoy	SUCCEEDS	Euron III Greyjoy (track_b: Successor)
101	four-wives	3	0	0	0	jasper-wylde	SPOUSE_OF	Four wives
102	healing	3	0	0	0	ebrose	HOLDS_TITLE	healing
103	house-baratheon-of-storms-end	3	0	0	0	holy-hundred	SWORN_TO	House Baratheon of Storm's End (track_b: Allegiance)
104	house-tyrell-of-highgarden	3	0	0	0	garlan-tyrell	SWORN_TO	House Tyrell of Highgarden
105	issue	3	0	0	0	garth-the-gardener	PARENT_OF	Issue
106	lady-stonetree	3	0	0	0	harlon-greyjoy	PARENT_OF	Lady Stonetree
107	meereen-300-ac	3	0	0	0	eladon-goldenhair	DIED_AT	Meereen, 300 AC
108	northern-victory	3	0	0	0	battle-at-long-lake	DEFEATS	Northern victory
109	partial-destruction-of-town	3	0	0	0	first-sack-of-maidenpool	DEFEATS	partial destruction of town
110	royal-victory	3	0	0	0	attack-on-old-wyk	DEFEATS	Royal victory
111	two-sons	3	0	0	0	quenton-qoherys	PARENT_OF	Two sons
112	winterfell-299-ac	3	0	0	0	squint	DIED_AT	Winterfell, 299 AC
113	3-sons	2	0	0	0	boremund-harlaw	PARENT_OF	3 sons
114	a-woods-witch	2	0	0	0	harlon-the-hunter	SPOUSE_OF	A woods witch
115	at-least-one-child	2	0	0	0	fern	PARENT_OF	At least one child
116	at-least-one-son-or-daughter	2	0	0	0	duncan-the-tall	PARENT_OF	At least one son or daughter
117	baratheon	2	0	0	0	assault-on-dragonstone	DEFEATS	Baratheon
118	bastard-son	2	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard son
119	child	2	0	0	0	osric-umber	PARENT_OF	Child (track_b: Issue)
120	commander-of-the-stalwart-shields	2	0	0	0	mollono-yos-dob	HOLDS_TITLE	Commander of the Stalwart Shields
121	deceased	2	0	0	0	albar-royce	PARENT_OF	Deceased
122	eldest-daughter	2	0	0	0	gerrick-kingsblood	PARENT_OF	Eldest daughter
123	faith-of-rhllor	2	0	0	0	melisandre	SWORN_TO	Faith of R'hllor
124	father-is-doran-martell	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Father is Doran Martell
125	four-daughters	2	0	0	0	mors-martell	PARENT_OF	Four daughters
126	four-sons	2	0	0	0	shella-whent	PARENT_OF	Four sons
127	greyjoy-victory	2	0	0	0	burning-of-the-lannister-fleet	DEFEATS	Greyjoy victory
128	gwayne-gardener	2	0	0	0	perceon-iii-gardener	SUCCEEDS	Gwayne Gardener
129	hogg-victory	2	0	0	0	burning-of-sows-horn	DEFEATS	Hogg victory
130	house-bolton-of-the-dreadfort	2	0	0	0	ramsay-snow	SWORN_TO	House Bolton of the Dreadfort
131	house-lannister-of-casterly-rock	2	0	0	0	lancel-lannister	SWORN_TO	House Lannister of Casterly Rock
132	house-pendaerys	2	0	0	0	pereno-pendaerys	SWORN_TO	House Pendaerys
133	in-or-before-281-ac	2	0	0	0	armond-connington	DIED_AT	In or before 281 AC (track_b: Died)
134	jhaqos-khalasar	2	0	0	0	jhaqo	SWORN_TO	Jhaqo's khalasar
135	jonoss-first-wife	2	0	0	0	barbara-bracken	PARENT_OF	Jonos's first wife
136	kevan-lannister-martyn-lannister	2	0	0	0	kevan-lannister	PARENT_OF	Kevan Lannister → Martyn Lannister
137	khal-ogos-khalasar	2	0	0	0	fogo	SWORN_TO	Khal Ogo's khalasar
138	kings-landing-73-ac	2	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	BORN_AT	King's Landing, 73 AC
139	lady-piper	2	0	0	0	quellon-greyjoy	SPOUSE_OF	Lady Piper
140	lady-regent	2	0	0	0	elenda-baratheon	HOLDS_TITLE	Lady Regent
141	lord-darry	2	0	0	0	raymun-darry	PARENT_OF	Lord Darry
142	lord-of-wyl	2	0	1	0	walter-wyl	HOLDS_TITLE	Lord of Wyl
143	loyalist-victory	2	0	0	0	battle-of-the-redgrass-field	DEFEATS	Loyalist victory
144	maester-at-sunspear	2	0	0	0	caleotte	HOLDS_TITLE	Maester at Sunspear
145	mother-is-mellario-of-norvos	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Mother is Mellario of Norvos
146	mother-was-the-princess-of-dorne	2	0	0	0	mors-martell-brother-of-doran	PARENT_OF	(reverse) Mother was the Princess of Dorne
147	northern	2	0	0	0	battle-of-the-weeping-water	DEFEATS	Northern
148	one-daughter	2	0	0	0	bethany-redwyne	PARENT_OF	One daughter
149	queen-consort	2	0	0	0	aelinor-penrose	HOLDS_TITLE	Queen consort
150	rebel-victory	2	0	0	0	battle-of-the-bells	DEFEATS	rebel victory
151	rickon-stark-sansa-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Sansa Stark
152	rickon-stark-serena-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Serena Stark
153	see-below	2	0	0	0	battle-of-the-blackwater	DEFEATS	See below
154	ser-drinkwater	2	0	0	0	drinkwater-twins	PARENT_OF	Ser Drinkwater
155	serena-stark-torrhen-stark	2	0	0	0	serena-stark	PARENT_OF	Serena Stark → Torrhen Stark
156	six-daughters	2	0	0	0	garmund-hightower	PARENT_OF	Six daughters
157	six-sons	2	0	0	0	hubert-arryn	PARENT_OF	Six sons
158	sixteen-children	2	0	0	0	lucamore-strong	PARENT_OF	Sixteen children
159	sovereign	2	0	0	0	house-greyjoy	OVERLORD_OF	sovereign (track_b: Overlord)
160	stillborn-daughter	2	0	0	0	jeyne-royce	PARENT_OF	Stillborn daughter
161	tomard-tomtoo	2	0	0	0	tomard	PARENT_OF	Tomard → TomToo
162	twelve-children	2	0	0	0	gareth-clifton	PARENT_OF	Twelve children
163	uncertain	2	0	0	0	hugh-hammer	CULTURE_OF	Uncertain (track_b: Race)
164	understeward	2	0	0	0	mebble	HOLDS_TITLE	Understeward
165	unknown-wife	2	0	0	0	quort	SPOUSE_OF	Unknown wife
166	unnamed-wife	2	0	0	0	mathos-mallarawan	SPOUSE_OF	Unnamed wife
167	westermen-victory	2	0	0	0	battle-at-kayce	DEFEATS	Westermen victory
168	willam-stark-brandon-stark	2	0	0	0	brandon-stark-son-of-willam	PARENT_OF	Willam Stark → Brandon Stark
169	willam-stark-edwyle-stark	2	0	0	0	edwyle-stark	PARENT_OF	Willam Stark → Edwyle Stark
170	wives	2	0	0	0	salladhor-saan	SPOUSE_OF	Wives
171	1-son-of-disputed-paternity	1	0	0	0	sharis-footly	PARENT_OF	1 son of disputed paternity
172	101-ac-102-ac-or-103-ac	1	0	0	0	yorbert-royce	DIED_AT	101 AC, 102 AC or 103 AC (track_b: Died)
173	102-68-bc-dragonstone	1	0	0	0	maegon-targaryen	BORN_AT	102-68 BC, Dragonstone
174	12-ac-kings-landing	1	0	0	0	lyonce	DIED_AT	12 AC, King's Landing
175	127-ac-kings-landing	1	0	0	0	maelor-targaryen	BORN_AT	127 AC, King's Landing
176	130-ac-bitterbridge	1	0	0	0	maelor-targaryen	DIED_AT	130 AC, Bitterbridge
177	138-ac-kings-landing	1	0	0	0	naerys-targaryen	BORN_AT	138 AC, King's Landing
178	14-other-wives	1	0	0	0	craster	SPOUSE_OF	14 other wives
179	156-ac-or-later	1	0	0	0	bethany-bracken	BORN_AT	156 AC or later (track_b: Born)
180	175-ac-176-ac-or-177-ac	1	0	0	0	kaeth	BORN_AT	175 AC, 176 AC or 177 AC (track_b: Born)
181	179-184-ac-kings-landing	1	0	0	0	naerys-targaryen	DIED_AT	179-184 AC, King's Landing
182	183-209-ac-westeros	1	0	0	0	matarys-targaryen	BORN_AT	183-209 AC, Westeros
183	2-a-daughter-of-king-osgood	1	0	0	0	gerold-grafton-king	SPOUSE_OF	2: A daughter of King Osgood
184	2-sons	1	0	0	0	ynys-yronwood	PARENT_OF	2 sons
185	209-ac-kings-landing	1	0	0	0	matarys-targaryen	DIED_AT	209 AC, King's Landing
186	22-wives	1	0	0	0	ronard-storm	SPOUSE_OF	22 wives
187	259-ac-westeros	1	0	0	0	lemore	BORN_AT	~259 AC, Westeros
188	281-283-ac-dothraki-sea	1	0	0	0	jhogo	BORN_AT	281-283 AC, Dothraki sea
189	281-ac-282-ac-or-283-ac	1	0	0	0	penny	BORN_AT	281 AC, 282 AC or 283 AC (track_b: Born)
190	282-ac-283-ac-or-284-ac	1	0	0	0	bethany-rosby	DIED_AT	282 AC, 283 AC or 284 AC (track_b: Died)
191	282-ac-ashford	1	0	0	0	quentin-tyrell	DIED_AT	282 AC, Ashford
192	282-ac-highgarden	1	0	0	0	loras-tyrell	BORN_AT	282 AC, Highgarden
193	283	1	0	0	1	house-baratheon	OVERLORD_OF	283 (track_b: Overlords)
194	284-ac-dothraki-sea	1	0	0	0	jhiqui	BORN_AT	284 AC, Dothraki Sea
195	288-289-ac-naath	1	0	0	0	missandei	BORN_AT	288-289 AC, Naath
196	3-unknown	1	0	0	0	lyonel-strong	SPOUSE_OF	3: Unknown
197	41-ac-kings-landing	1	0	0	0	murmison	DIED_AT	41 AC, King's Landing
198	42-ac-kings-landing	1	0	0	0	myros	DIED_AT	42 AC, King's Landing
199	5-ac-dornish-desert-east-of-the-hellholt	1	0	0	0	harlan-tyrell	DIED_AT	5 AC, Dornish desert east of the Hellholt
200	5-unknown-number-of-new-unsullied	1	0	0	0	targaryen-campaign-in-slavers-bay	DEFEATS	5. Unknown number of new Unsullied
201	54-ac-dragonstone	1	0	0	0	maryam	DIED_AT	54 AC, Dragonstone
202	59-ac-near-highgarden	1	0	0	0	bertrand-tyrell	DIED_AT	59 AC, near Highgarden
203	6-children	1	0	0	0	lyonel-hightower	PARENT_OF	6 children
204	7-day-of-the-7-moon-of-74-ac	1	0	0	0	rhaenys-targaryen-daughter-of-aemon	BORN_AT	7 day of the 7 moon of 74 AC (track_b: Born)
205	99-sons	1	0	0	0	ronard-storm	PARENT_OF	99 sons
206	a-baker	1	0	0	0	hot-pie	PARENT_OF	A baker
207	a-butcher	1	0	0	0	mycah	PARENT_OF	A butcher
208	a-carpenter	1	0	0	0	marya-seaworth	PARENT_OF	A carpenter
209	a-child	1	0	0	0	gerold-grafton-king	PARENT_OF	A child
210	a-great-grandson	1	0	0	0	garth-vii-gardener	SUCCEEDS	A great-grandson
211	a-hedge-knight	1	0	0	0	house-baelish	FOUNDED	A hedge knight
212	a-hundred-sons	1	0	0	0	grey-king	PARENT_OF	A hundred sons
213	a-merchants-daughter	1	0	0	0	lyonel-corbray	SPOUSE_OF	A merchant's daughter
214	a-shipwright	1	0	0	0	marilda-of-hull	PARENT_OF	A shipwright
215	a-single-daughter	1	0	0	0	gerold-iii-lannister	PARENT_OF	A single daughter
216	a-wisewoman	1	0	0	0	wisewomans-daughter	PARENT_OF	A wisewoman
217	acting-lady-of-the-gates-of-the-moon	1	0	0	0	myranda-royce	HOLDS_TITLE	Acting Lady of the Gates of the Moon
218	aegon-i-targaryen-as-hand-of-the-king	1	0	0	0	edmyn-tully	SERVES	Aegon I Targaryen (wiki:Edmyn_Tully) — as Hand of the King
219	aegon-ii-targaryen-is-parent	1	0	0	0	maelor-targaryen	PARENT_OF	Aegon II Targaryen is parent
220	aegon-targaryen-is-parent	1	0	0	0	maegon-targaryen	PARENT_OF	Aegon Targaryen is parent
221	aenar-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-aenar	PARENT_OF	Aenar Targaryen is parent
222	aenys-i-targaryen-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Aenys I Targaryen → Vaella
223	aenys-i-targaryen-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Aenys I Targaryen → Viserys
224	aerion-targaryen-visenya	1	0	0	0	visenya-targaryen	PARENT_OF	Aerion Targaryen → Visenya
225	aerys-ii-targaryen-viserys	1	0	0	0	viserys-targaryen	PARENT_OF	Aerys II Targaryen → Viserys
226	after-198-ac	1	0	0	0	walgrave	BORN_AT	After 198 AC (track_b: Born)
227	alannys-harlaw-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Alannys Harlaw → Asha Greyjoy
228	alannys-harlaw-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Alannys Harlaw is parent of Theon
229	alaric-stark-edric-stark	1	0	0	0	edric-stark	PARENT_OF	Alaric Stark → Edric Stark
230	alayne-stone-sansa-stark	1	0	0	0	sansa-stark	ALIAS_OF	Alayne Stone → Sansa Stark
231	aliandra-martell-coryanne-martell	1	0	0	0	qyle-martell	SIBLING_OF	Aliandra Martell, Coryanne Martell
232	alyn-velaryon-qualifier-rumored	1	0	0	0	aliandra-martell	LOVER_OF	Alyn Velaryon (cite: track_b: Lover) — qualifier: rumored
233	alys-karstark-rodwell-stark	1	0	0	0	rodwell-stark	PARENT_OF	Alys Karstark → Rodwell Stark
234	alys-stackspear-damon-reverse	1	0	0	0	damon-lannister-son-of-jason	PARENT_OF	Alys Stackspear → Damon (cite: track_b: Mother) — reverse
235	alysanne-blackwood-raya-stark	1	0	0	0	raya-stark	PARENT_OF	Alysanne Blackwood → Raya Stark
236	alysanne-blackwood-sarra-stark	1	0	0	0	sarra-stark	PARENT_OF	Alysanne Blackwood → Sarra Stark
237	alysanne-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	PARENT_OF	Alysanne Targaryen is parent
238	alysanne-targaryen-vaegon	1	0	0	0	vaegon-targaryen	PARENT_OF	Alysanne Targaryen → Vaegon
239	alysanne-targaryen-valerion	1	0	0	0	valerion-targaryen	PARENT_OF	Alysanne Targaryen → Valerion
240	alysanne-targaryen-viserra	1	0	0	0	viserra-targaryen	PARENT_OF	Alysanne Targaryen → Viserra
241	alyssa-velaryon-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Alyssa Velaryon → Vaella
242	alyssa-velaryon-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Alyssa Velaryon → Viserys
243	ambush-at-the-wendwater	1	0	0	0	faith-militant-uprising	FIGHTS_IN	Ambush at the Wendwater
244	an-unknown-date	1	0	0	0	qhored-i-hoare	DIED_AT	an unknown date (track_b: Died)
245	and-the-trident	1	0	0	0	warden-of-the-southern-marches	REGION_OF	and the Trident
246	annihilation-of-entire-lorathi-andal-population	1	0	0	0	scouring-of-lorath	DEFEATS	Annihilation of entire Lorathi Andal population
247	archons	1	0	0	0	valyrian-freehold	RULES	Archons
248	arianne-martell-quentyn-martell	1	0	0	0	trystane-martell	SIBLING_OF	Arianne Martell, Quentyn Martell
249	arianne-martell-trystane-martell	1	0	0	0	quentyn-martell	SIBLING_OF	Arianne Martell, Trystane Martell
250	arlan-of-pennytree-described-as-a-hedge-knight-who-trained-duncan-died-on-the-road-to-ashford-in-209-ac	1	0	0	0	hedge-knight	HOLDS_TITLE	Arlan of Pennytree — described as a hedge knight who trained Duncan; died on the road to Ashford in 209 AC (source: `graph/nodes/characters/duncan-the-tall.node.md`)
251	arra-norrey-rickon-stark	1	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Arra Norrey → Rickon Stark
252	arryn	1	0	0	0	jeyne-arryn	PARENT_OF	Arryn
253	arya-stark-nymeria-infobox-owner	1	0	0	0	nymeria-direwolf	OWNS	Arya Stark → Nymeria (wiki:Nymeria_(direwolf) infobox: Owner)
254	asher-forrester	1	0	0	0	house-forrester-telltale	RULES	Asher Forrester
255	astapor-sacked-and-burned	1	0	0	0	siege-of-astapor	DEFEATS	Astapor sacked and burned
256	at-least-a-daughter	1	0	0	0	jon-brightstone	PARENT_OF	At least a daughter
257	at-least-five-sons	1	0	0	0	loreon-i-lannister	PARENT_OF	At least five sons
258	at-least-four-wives	1	0	0	0	cleon	SPOUSE_OF	At least four wives
259	at-least-one-more-child	1	0	0	0	theomore-harlaw	PARENT_OF	At least one more child
260	at-least-three-sons	1	0	0	0	artys-i-arryn	PARENT_OF	At least three sons
261	at-least-two-daughters	1	0	0	0	godric-borrell	PARENT_OF	At least two daughters
262	baelish-petyr-baelishs-grandfather-founded-house-baelish	1	0	0	0	hedge-knight	HOLDS_TITLE	Baelish (hedge knight) — Petyr Baelish's grandfather; founded House Baelish (source: `graph/nodes/characters/petyr-baelish.node.md`, `graph/nodes/characters/baelish-hedge-knight.node.md`)
263	baelon-targaryen-aemma-arryn	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Aemma Arryn
264	baelon-targaryen-aerys-targaryen	1	0	0	0	baelon-targaryen-son-of-aerys	PARENT_OF	Baelon Targaryen ← Aerys Targaryen
265	baelon-targaryen-alysanne-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Alysanne Targaryen
266	baelon-targaryen-jaehaerys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Jaehaerys I Targaryen
267	baelon-targaryen-viserys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Viserys I Targaryen
268	baelor-i-targaryen-dissolved	1	0	0	0	daena-targaryen	SPOUSE_OF	Baelor I Targaryen (track_b: Spouse) — dissolved
269	baelor-targaryen-daeron-ii-targaryen	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Daeron II Targaryen
270	baelor-targaryen-is-parent	1	0	0	0	matarys-targaryen	PARENT_OF	Baelor Targaryen is parent
271	baelor-targaryen-myriah-martell	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Myriah Martell
272	baelor-targaryen-valarr	1	0	0	0	valarr-targaryen	PARENT_OF	Baelor Targaryen → Valarr
273	balon-greyjoy-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Balon Greyjoy → Asha Greyjoy
274	balon-greyjoy-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Balon Greyjoy is parent of Theon
275	baratheon-dynasty	1	0	0	0	roberts-rebellion	DEFEATS	Baratheon dynasty
276	baratheon-of-kings-landing	1	0	0	0	greyjoys-rebellion	DEFEATS	Baratheon of King's Landing
277	bastard-daughter	1	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard daughter
278	bastard-in-kings-landing	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in King's Landing
279	bastard-in-the-reach	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in the Reach
280	battle-at-stonehelm	1	0	0	0	second-dornish-war	FIGHTS_IN	Battle at Stonehelm
281	battle-of-oxcross-aftermath	1	0	0	0	daven-lannister	FIGHTS_IN	Battle of Oxcross (cite: wiki:Daven_Lannister) — aftermath
282	bayonne-new-jersey	1	0	0	0	george-r-r-martin	BORN_AT	Bayonne, New Jersey
283	belaerys-family	1	0	0	0	jaenara-belaerys	SWORN_TO	Belaerys family
284	bennard-stark-elric-stark	1	0	0	0	elric-stark	PARENT_OF	Bennard Stark → Elric Stark
285	beron-stark-donnor-stark	1	0	0	0	donnor-stark	PARENT_OF	Beron Stark → Donnor Stark
286	beron-stark-errold-stark	1	0	0	0	errold-stark	PARENT_OF	Beron Stark → Errold Stark
