rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
34	battle-at-the-mander	1	4	0	0	roberts-rebellion	FIGHTS_IN	Battle at the Mander
35	pyntos	1	4	0	0	pynto	SWORN_TO	Pynto's
36	free-company	1	3	0	0	howard-bullock	SWORN_TO	Free Company
37	conflict-beyond-the-wall	6	2	0	0	attack-on-castle-black	FIGHTS_IN	Conflict beyond the Wall
38	great-hall	3	2	0	0	aerys-ii-targaryen	DIED_AT	Great Hall (track_b: Died)
39	daemon-blackfyre	1	2	0	0	house-blackfyre	FOUNDED	Daemon Blackfyre
40	kingdom-of-the-three-daughters	1	2	0	0	racallio-ryndoon	SWORN_TO	Kingdom of the Three Daughters
41	sarnori	1	2	0	0	mazor-alexi	CULTURE_OF	Sarnori
42	lannister	15	1	0	0	battle-at-the-mummers-ford	DEFEATS	Lannister
43	cerelle-lannister	6	1	0	0	gerold-lannister	SUCCEEDS	Cerelle Lannister
44	2-bc	3	1	0	1	house-baratheon	OVERLORD_OF	2 BC (track_b: Overlords)
45	thenn	3	1	0	0	sigorn	BORN_AT	Thenn
46	aegon-ii	1	1	0	0	dance-of-the-dragons	DEFEATS	Aegon II
47	aegon-iii	1	1	0	0	dance-of-the-dragons	DEFEATS	Aegon III
48	aegon-vi-targaryen	1	1	0	0	varys	SWORN_TO	Aegon VI Targaryen
49	blackfyre-rebellions	1	1	0	0	second-blackfyre-rebellion	FIGHTS_IN	Blackfyre Rebellions
50	house-farwynd	1	1	0	0	triston-farwynd	SWORN_TO	House Farwynd
51	joffrey-lydden	1	1	0	0	gerold-iii-lannister	SUCCEEDS	Joffrey Lydden
52	lord-caswell	1	1	0	0	lady-caswell	SPOUSE_OF	Lord Caswell
53	lord-commander	1	1	0	0	mutiny-at-castle-black	DEFEATS	Lord Commander
54	rhaenyra	1	1	0	0	dance-of-the-dragons	DEFEATS	Rhaenyra
55	sea-watch	1	1	0	0	tristimun	MEMBER_OF	Sea watch
56	unknown	321	0	0	0	addam-hightower	SPOUSE_OF	Unknown
57	the-citadel	83	0	0	0	abelon	SWORN_TO	The Citadel
58	extinct	37	0	0	0	house-amber	RULES	Extinct
59	son	31	0	0	0	alyn-tarbeck	PARENT_OF	Son
60	none	29	0	0	0	aerys-i-targaryen	PARENT_OF	None
61	sons	27	0	0	0	antario-jast	PARENT_OF	Sons
62	daughter	26	0	0	0	alysane-mormont	PARENT_OF	Daughter
63	captain	20	0	1	0	alvyn-sharp	HOLDS_TITLE	Captain
64	commander	13	0	0	0	bedwyck	HOLDS_TITLE	Commander
65	daughters	8	0	0	0	choq-choq	PARENT_OF	Daughters
66	two-daughters	8	0	0	0	corwyn-corbray	PARENT_OF	Two daughters
67	unborn-child	8	0	0	0	alyce-graceford	PARENT_OF	Unborn child
68	gate	7	0	0	0	big-brusco	SWORN_TO	Gate
69	deceased-husband	6	0	0	0	anya-waynwood	SPOUSE_OF	Deceased husband
70	deceased-wife	6	0	0	0	mors-umber	SPOUSE_OF	Deceased wife
71	golden-company-victory	6	0	0	0	fall-of-mistwood	DEFEATS	Golden Company victory
72	lord-marshal-of-the-mander	6	0	0	0	desmond-manderly	HOLDS_TITLE	Lord Marshal of the Mander
73	red-keep-kings-landing	6	0	0	0	aemon-targaryen-son-of-viserys-ii	BORN_AT	Red Keep, King's Landing
74	the-reach	6	0	0	0	house-ambrose	REGION_OF	The Reach
75	a-son	5	0	0	0	davos-dayne	PARENT_OF	A son
76	at-least-one-son	5	0	0	0	arlan-i-durrandon	PARENT_OF	At least one son
77	brother	5	0	0	0	clement	HOLDS_TITLE	Brother
78	father-is-oberyn-martell	5	0	0	0	nymeria-sand	PARENT_OF	(reverse) Father is Oberyn Martell
79	iron-throne-victory	5	0	0	0	burning-of-the-sept-of-remembrance	DEFEATS	Iron Throne victory
80	three-sons	5	0	0	0	ambrose-butterwell	PARENT_OF	Three sons
81	three-wives	5	0	0	0	horton-redfort	SPOUSE_OF	Three wives
82	1-unknown	4	0	0	0	cregan-karstark	SPOUSE_OF	1: Unknown
83	durrandon	4	0	0	0	battle-by-the-bloody-pool	DEFEATS	Durrandon
84	goodman	4	0	0	0	beck	HOLDS_TITLE	Goodman
85	khal-drogos-khalasar	4	0	0	0	doreah	SWORN_TO	Khal Drogo's khalasar
86	2-unknown	3	0	0	0	cregan-karstark	SPOUSE_OF	2: Unknown
87	300-ac-meereen	3	0	0	0	loyal-spear	DIED_AT	300 AC, Meereen
88	a-daughter	3	0	0	0	gerold-iii-lannister	HEIR_TO	A daughter
89	admiral	3	0	0	0	alyn-velaryon	HOLDS_TITLE	Admiral
90	at-least-four-sons	3	0	0	0	agnes-blackwood	PARENT_OF	At least four sons
91	balon-ix-greyjoy	3	0	0	0	euron-greyjoy	SUCCEEDS	Balon IX Greyjoy
92	bolton	3	0	0	0	battle-outside-the-gates-of-winterfell	DEFEATS	Bolton
93	cerwyn	3	0	0	0	cley-cerwyn	BORN_AT	Cerwyn (track_b: Born)
94	euron-iii-greyjoy	3	0	0	0	balon-greyjoy	SUCCEEDS	Euron III Greyjoy (track_b: Successor)
95	four-wives	3	0	0	0	jasper-wylde	SPOUSE_OF	Four wives
96	healing	3	0	0	0	ebrose	HOLDS_TITLE	healing
97	house-baratheon-of-storms-end	3	0	0	0	holy-hundred	SWORN_TO	House Baratheon of Storm's End (track_b: Allegiance)
98	house-tyrell-of-highgarden	3	0	0	0	garlan-tyrell	SWORN_TO	House Tyrell of Highgarden
99	issue	3	0	0	0	garth-the-gardener	PARENT_OF	Issue
100	lady-stonetree	3	0	0	0	harlon-greyjoy	PARENT_OF	Lady Stonetree
101	meereen-300-ac	3	0	0	0	eladon-goldenhair	DIED_AT	Meereen, 300 AC
102	northern-victory	3	0	0	0	battle-at-long-lake	DEFEATS	Northern victory
103	partial-destruction-of-town	3	0	0	0	first-sack-of-maidenpool	DEFEATS	partial destruction of town
104	royal-victory	3	0	0	0	attack-on-old-wyk	DEFEATS	Royal victory
105	two-sons	3	0	0	0	quenton-qoherys	PARENT_OF	Two sons
106	winterfell-299-ac	3	0	0	0	squint	DIED_AT	Winterfell, 299 AC
107	3-sons	2	0	0	0	boremund-harlaw	PARENT_OF	3 sons
108	a-woods-witch	2	0	0	0	harlon-the-hunter	SPOUSE_OF	A woods witch
109	at-least-one-child	2	0	0	0	fern	PARENT_OF	At least one child
110	at-least-one-son-or-daughter	2	0	0	0	duncan-the-tall	PARENT_OF	At least one son or daughter
111	baratheon	2	0	0	0	assault-on-dragonstone	DEFEATS	Baratheon
112	bastard-son	2	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard son
113	child	2	0	0	0	osric-umber	PARENT_OF	Child (track_b: Issue)
114	commander-of-the-stalwart-shields	2	0	0	0	mollono-yos-dob	HOLDS_TITLE	Commander of the Stalwart Shields
115	deceased	2	0	0	0	albar-royce	PARENT_OF	Deceased
116	eldest-daughter	2	0	0	0	gerrick-kingsblood	PARENT_OF	Eldest daughter
117	faith-of-rhllor	2	0	0	0	melisandre	SWORN_TO	Faith of R'hllor
118	father-is-doran-martell	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Father is Doran Martell
119	four-daughters	2	0	0	0	mors-martell	PARENT_OF	Four daughters
120	four-sons	2	0	0	0	shella-whent	PARENT_OF	Four sons
121	greyjoy-victory	2	0	0	0	burning-of-the-lannister-fleet	DEFEATS	Greyjoy victory
122	gwayne-gardener	2	0	0	0	perceon-iii-gardener	SUCCEEDS	Gwayne Gardener
123	hogg-victory	2	0	0	0	burning-of-sows-horn	DEFEATS	Hogg victory
124	house-bolton-of-the-dreadfort	2	0	0	0	ramsay-snow	SWORN_TO	House Bolton of the Dreadfort
125	house-lannister-of-casterly-rock	2	0	0	0	lancel-lannister	SWORN_TO	House Lannister of Casterly Rock
126	house-pendaerys	2	0	0	0	pereno-pendaerys	SWORN_TO	House Pendaerys
127	in-or-before-281-ac	2	0	0	0	armond-connington	DIED_AT	In or before 281 AC (track_b: Died)
128	ironrath	2	0	0	0	house-forrester-telltale	SEAT_OF	Ironrath
129	jhaqos-khalasar	2	0	0	0	jhaqo	SWORN_TO	Jhaqo's khalasar
130	jonoss-first-wife	2	0	0	0	barbara-bracken	PARENT_OF	Jonos's first wife
131	kevan-lannister-martyn-lannister	2	0	0	0	kevan-lannister	PARENT_OF	Kevan Lannister → Martyn Lannister
132	khal-ogos-khalasar	2	0	0	0	fogo	SWORN_TO	Khal Ogo's khalasar
133	kings-landing-73-ac	2	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	BORN_AT	King's Landing, 73 AC
134	lady-piper	2	0	0	0	quellon-greyjoy	SPOUSE_OF	Lady Piper
135	lady-regent	2	0	0	0	elenda-baratheon	HOLDS_TITLE	Lady Regent
136	lord-darry	2	0	0	0	raymun-darry	PARENT_OF	Lord Darry
137	lord-of-wyl	2	0	1	0	walter-wyl	HOLDS_TITLE	Lord of Wyl
138	loyalist-victory	2	0	0	0	battle-of-the-redgrass-field	DEFEATS	Loyalist victory
139	maester-at-sunspear	2	0	0	0	caleotte	HOLDS_TITLE	Maester at Sunspear
140	mother-is-mellario-of-norvos	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Mother is Mellario of Norvos
141	mother-was-the-princess-of-dorne	2	0	0	0	mors-martell-brother-of-doran	PARENT_OF	(reverse) Mother was the Princess of Dorne
142	northern	2	0	0	0	battle-of-the-weeping-water	DEFEATS	Northern
143	one-daughter	2	0	0	0	bethany-redwyne	PARENT_OF	One daughter
144	queen-consort	2	0	0	0	aelinor-penrose	HOLDS_TITLE	Queen consort
145	rebel-victory	2	0	0	0	battle-of-the-bells	DEFEATS	rebel victory
146	rickon-stark-sansa-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Sansa Stark
147	rickon-stark-serena-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Serena Stark
148	see-below	2	0	0	0	battle-of-the-blackwater	DEFEATS	See below
149	ser-drinkwater	2	0	0	0	drinkwater-twins	PARENT_OF	Ser Drinkwater
150	serena-stark-torrhen-stark	2	0	0	0	serena-stark	PARENT_OF	Serena Stark → Torrhen Stark
151	six-daughters	2	0	0	0	garmund-hightower	PARENT_OF	Six daughters
152	six-sons	2	0	0	0	hubert-arryn	PARENT_OF	Six sons
153	sixteen-children	2	0	0	0	lucamore-strong	PARENT_OF	Sixteen children
154	sovereign	2	0	0	0	house-greyjoy	OVERLORD_OF	sovereign (track_b: Overlord)
155	stillborn-daughter	2	0	0	0	jeyne-royce	PARENT_OF	Stillborn daughter
156	tomard-tomtoo	2	0	0	0	tomard	PARENT_OF	Tomard → TomToo
157	twelve-children	2	0	0	0	gareth-clifton	PARENT_OF	Twelve children
158	uncertain	2	0	0	0	hugh-hammer	CULTURE_OF	Uncertain (track_b: Race)
159	understeward	2	0	0	0	mebble	HOLDS_TITLE	Understeward
160	unknown-wife	2	0	0	0	quort	SPOUSE_OF	Unknown wife
161	unnamed-wife	2	0	0	0	mathos-mallarawan	SPOUSE_OF	Unnamed wife
162	westermen-victory	2	0	0	0	battle-at-kayce	DEFEATS	Westermen victory
163	willam-stark-brandon-stark	2	0	0	0	brandon-stark-son-of-willam	PARENT_OF	Willam Stark → Brandon Stark
164	willam-stark-edwyle-stark	2	0	0	0	edwyle-stark	PARENT_OF	Willam Stark → Edwyle Stark
165	wives	2	0	0	0	salladhor-saan	SPOUSE_OF	Wives
166	1-son-of-disputed-paternity	1	0	0	0	sharis-footly	PARENT_OF	1 son of disputed paternity
167	101-ac-102-ac-or-103-ac	1	0	0	0	yorbert-royce	DIED_AT	101 AC, 102 AC or 103 AC (track_b: Died)
168	102-68-bc-dragonstone	1	0	0	0	maegon-targaryen	BORN_AT	102-68 BC, Dragonstone
169	12-ac-kings-landing	1	0	0	0	lyonce	DIED_AT	12 AC, King's Landing
170	127-ac-kings-landing	1	0	0	0	maelor-targaryen	BORN_AT	127 AC, King's Landing
171	130-ac-bitterbridge	1	0	0	0	maelor-targaryen	DIED_AT	130 AC, Bitterbridge
172	138-ac-kings-landing	1	0	0	0	naerys-targaryen	BORN_AT	138 AC, King's Landing
173	14-other-wives	1	0	0	0	craster	SPOUSE_OF	14 other wives
174	156-ac-or-later	1	0	0	0	bethany-bracken	BORN_AT	156 AC or later (track_b: Born)
175	175-ac-176-ac-or-177-ac	1	0	0	0	kaeth	BORN_AT	175 AC, 176 AC or 177 AC (track_b: Born)
176	179-184-ac-kings-landing	1	0	0	0	naerys-targaryen	DIED_AT	179-184 AC, King's Landing
177	183-209-ac-westeros	1	0	0	0	matarys-targaryen	BORN_AT	183-209 AC, Westeros
178	2-a-daughter-of-king-osgood	1	0	0	0	gerold-grafton-king	SPOUSE_OF	2: A daughter of King Osgood
179	2-sons	1	0	0	0	ynys-yronwood	PARENT_OF	2 sons
180	209-ac-kings-landing	1	0	0	0	matarys-targaryen	DIED_AT	209 AC, King's Landing
181	22-wives	1	0	0	0	ronard-storm	SPOUSE_OF	22 wives
182	259-ac-westeros	1	0	0	0	lemore	BORN_AT	~259 AC, Westeros
183	281-283-ac-dothraki-sea	1	0	0	0	jhogo	BORN_AT	281-283 AC, Dothraki sea
184	281-ac-282-ac-or-283-ac	1	0	0	0	penny	BORN_AT	281 AC, 282 AC or 283 AC (track_b: Born)
185	282-ac-283-ac-or-284-ac	1	0	0	0	bethany-rosby	DIED_AT	282 AC, 283 AC or 284 AC (track_b: Died)
186	282-ac-ashford	1	0	0	0	quentin-tyrell	DIED_AT	282 AC, Ashford
187	282-ac-highgarden	1	0	0	0	loras-tyrell	BORN_AT	282 AC, Highgarden
188	283	1	0	0	1	house-baratheon	OVERLORD_OF	283 (track_b: Overlords)
189	284-ac-dothraki-sea	1	0	0	0	jhiqui	BORN_AT	284 AC, Dothraki Sea
190	288-289-ac-naath	1	0	0	0	missandei	BORN_AT	288-289 AC, Naath
191	3-unknown	1	0	0	0	lyonel-strong	SPOUSE_OF	3: Unknown
192	41-ac-kings-landing	1	0	0	0	murmison	DIED_AT	41 AC, King's Landing
193	42-ac-kings-landing	1	0	0	0	myros	DIED_AT	42 AC, King's Landing
194	5-ac-dornish-desert-east-of-the-hellholt	1	0	0	0	harlan-tyrell	DIED_AT	5 AC, Dornish desert east of the Hellholt
195	5-unknown-number-of-new-unsullied	1	0	0	0	targaryen-campaign-in-slavers-bay	DEFEATS	5. Unknown number of new Unsullied
196	54-ac-dragonstone	1	0	0	0	maryam	DIED_AT	54 AC, Dragonstone
197	59-ac-near-highgarden	1	0	0	0	bertrand-tyrell	DIED_AT	59 AC, near Highgarden
198	6-children	1	0	0	0	lyonel-hightower	PARENT_OF	6 children
199	7-day-of-the-7-moon-of-74-ac	1	0	0	0	rhaenys-targaryen-daughter-of-aemon	BORN_AT	7 day of the 7 moon of 74 AC (track_b: Born)
200	99-sons	1	0	0	0	ronard-storm	PARENT_OF	99 sons
201	a-baker	1	0	0	0	hot-pie	PARENT_OF	A baker
202	a-butcher	1	0	0	0	mycah	PARENT_OF	A butcher
203	a-carpenter	1	0	0	0	marya-seaworth	PARENT_OF	A carpenter
204	a-child	1	0	0	0	gerold-grafton-king	PARENT_OF	A child
205	a-great-grandson	1	0	0	0	garth-vii-gardener	SUCCEEDS	A great-grandson
206	a-hedge-knight	1	0	0	0	house-baelish	FOUNDED	A hedge knight
207	a-hundred-sons	1	0	0	0	grey-king	PARENT_OF	A hundred sons
208	a-merchants-daughter	1	0	0	0	lyonel-corbray	SPOUSE_OF	A merchant's daughter
209	a-shipwright	1	0	0	0	marilda-of-hull	PARENT_OF	A shipwright
210	a-single-daughter	1	0	0	0	gerold-iii-lannister	PARENT_OF	A single daughter
211	a-wisewoman	1	0	0	0	wisewomans-daughter	PARENT_OF	A wisewoman
212	acting-lady-of-the-gates-of-the-moon	1	0	0	0	myranda-royce	HOLDS_TITLE	Acting Lady of the Gates of the Moon
213	aegon-i-targaryen-as-hand-of-the-king	1	0	0	0	edmyn-tully	SERVES	Aegon I Targaryen (wiki:Edmyn_Tully) — as Hand of the King
214	aegon-ii-targaryen-is-parent	1	0	0	0	maelor-targaryen	PARENT_OF	Aegon II Targaryen is parent
215	aegon-targaryen-is-parent	1	0	0	0	maegon-targaryen	PARENT_OF	Aegon Targaryen is parent
216	aenar-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-aenar	PARENT_OF	Aenar Targaryen is parent
217	aenys-i-targaryen-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Aenys I Targaryen → Vaella
218	aenys-i-targaryen-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Aenys I Targaryen → Viserys
219	aerion-targaryen-visenya	1	0	0	0	visenya-targaryen	PARENT_OF	Aerion Targaryen → Visenya
220	aerys-ii-targaryen-viserys	1	0	0	0	viserys-targaryen	PARENT_OF	Aerys II Targaryen → Viserys
221	after-198-ac	1	0	0	0	walgrave	BORN_AT	After 198 AC (track_b: Born)
222	alannys-harlaw-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Alannys Harlaw → Asha Greyjoy
223	alannys-harlaw-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Alannys Harlaw is parent of Theon
224	alaric-stark-edric-stark	1	0	0	0	edric-stark	PARENT_OF	Alaric Stark → Edric Stark
225	alayne-stone-sansa-stark	1	0	0	0	sansa-stark	ALIAS_OF	Alayne Stone → Sansa Stark
226	aliandra-martell-coryanne-martell	1	0	0	0	qyle-martell	SIBLING_OF	Aliandra Martell, Coryanne Martell
227	alyn-velaryon-qualifier-rumored	1	0	0	0	aliandra-martell	LOVER_OF	Alyn Velaryon (cite: track_b: Lover) — qualifier: rumored
228	alys-karstark-rodwell-stark	1	0	0	0	rodwell-stark	PARENT_OF	Alys Karstark → Rodwell Stark
229	alys-stackspear-damon-reverse	1	0	0	0	damon-lannister-son-of-jason	PARENT_OF	Alys Stackspear → Damon (cite: track_b: Mother) — reverse
230	alysanne-blackwood-raya-stark	1	0	0	0	raya-stark	PARENT_OF	Alysanne Blackwood → Raya Stark
231	alysanne-blackwood-sarra-stark	1	0	0	0	sarra-stark	PARENT_OF	Alysanne Blackwood → Sarra Stark
232	alysanne-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	PARENT_OF	Alysanne Targaryen is parent
233	alysanne-targaryen-vaegon	1	0	0	0	vaegon-targaryen	PARENT_OF	Alysanne Targaryen → Vaegon
234	alysanne-targaryen-valerion	1	0	0	0	valerion-targaryen	PARENT_OF	Alysanne Targaryen → Valerion
235	alysanne-targaryen-viserra	1	0	0	0	viserra-targaryen	PARENT_OF	Alysanne Targaryen → Viserra
236	alyssa-velaryon-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Alyssa Velaryon → Vaella
237	alyssa-velaryon-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Alyssa Velaryon → Viserys
238	ambush-at-the-wendwater	1	0	0	0	faith-militant-uprising	FIGHTS_IN	Ambush at the Wendwater
239	an-unknown-date	1	0	0	0	qhored-i-hoare	DIED_AT	an unknown date (track_b: Died)
240	and-the-trident	1	0	0	0	warden-of-the-southern-marches	REGION_OF	and the Trident
241	annihilation-of-entire-lorathi-andal-population	1	0	0	0	scouring-of-lorath	DEFEATS	Annihilation of entire Lorathi Andal population
242	archons	1	0	0	0	valyrian-freehold	RULES	Archons
243	arianne-martell-quentyn-martell	1	0	0	0	trystane-martell	SIBLING_OF	Arianne Martell, Quentyn Martell
244	arianne-martell-trystane-martell	1	0	0	0	quentyn-martell	SIBLING_OF	Arianne Martell, Trystane Martell
245	arlan-of-pennytree-described-as-a-hedge-knight-who-trained-duncan-died-on-the-road-to-ashford-in-209-ac	1	0	0	0	hedge-knight	HOLDS_TITLE	Arlan of Pennytree — described as a hedge knight who trained Duncan; died on the road to Ashford in 209 AC (source: `graph/nodes/characters/duncan-the-tall.node.md`)
246	arra-norrey-rickon-stark	1	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Arra Norrey → Rickon Stark
247	arryn	1	0	0	0	jeyne-arryn	PARENT_OF	Arryn
248	arya-stark-nymeria-infobox-owner	1	0	0	0	nymeria-direwolf	OWNS	Arya Stark → Nymeria (wiki:Nymeria_(direwolf) infobox: Owner)
249	asher-forrester	1	0	0	0	house-forrester-telltale	RULES	Asher Forrester
250	astapor-sacked-and-burned	1	0	0	0	siege-of-astapor	DEFEATS	Astapor sacked and burned
251	at-least-a-daughter	1	0	0	0	jon-brightstone	PARENT_OF	At least a daughter
252	at-least-five-sons	1	0	0	0	loreon-i-lannister	PARENT_OF	At least five sons
253	at-least-four-wives	1	0	0	0	cleon	SPOUSE_OF	At least four wives
254	at-least-one-more-child	1	0	0	0	theomore-harlaw	PARENT_OF	At least one more child
255	at-least-three-sons	1	0	0	0	artys-i-arryn	PARENT_OF	At least three sons
256	at-least-two-daughters	1	0	0	0	godric-borrell	PARENT_OF	At least two daughters
257	baelish-petyr-baelishs-grandfather-founded-house-baelish	1	0	0	0	hedge-knight	HOLDS_TITLE	Baelish (hedge knight) — Petyr Baelish's grandfather; founded House Baelish (source: `graph/nodes/characters/petyr-baelish.node.md`, `graph/nodes/characters/baelish-hedge-knight.node.md`)
258	baelon-targaryen-aemma-arryn	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Aemma Arryn
259	baelon-targaryen-aerys-targaryen	1	0	0	0	baelon-targaryen-son-of-aerys	PARENT_OF	Baelon Targaryen ← Aerys Targaryen
260	baelon-targaryen-alysanne-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Alysanne Targaryen
261	baelon-targaryen-jaehaerys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Jaehaerys I Targaryen
262	baelon-targaryen-viserys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Viserys I Targaryen
263	baelor-i-targaryen-dissolved	1	0	0	0	daena-targaryen	SPOUSE_OF	Baelor I Targaryen (track_b: Spouse) — dissolved
264	baelor-targaryen-daeron-ii-targaryen	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Daeron II Targaryen
265	baelor-targaryen-is-parent	1	0	0	0	matarys-targaryen	PARENT_OF	Baelor Targaryen is parent
266	baelor-targaryen-myriah-martell	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Myriah Martell
267	baelor-targaryen-valarr	1	0	0	0	valarr-targaryen	PARENT_OF	Baelor Targaryen → Valarr
268	balon-greyjoy-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Balon Greyjoy → Asha Greyjoy
269	balon-greyjoy-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Balon Greyjoy is parent of Theon
270	baratheon-dynasty	1	0	0	0	roberts-rebellion	DEFEATS	Baratheon dynasty
271	baratheon-of-kings-landing	1	0	0	0	greyjoys-rebellion	DEFEATS	Baratheon of King's Landing
272	bastard-daughter	1	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard daughter
273	bastard-in-kings-landing	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in King's Landing
274	bastard-in-the-reach	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in the Reach
275	battle-at-stonehelm	1	0	0	0	second-dornish-war	FIGHTS_IN	Battle at Stonehelm
276	battle-of-oxcross-aftermath	1	0	0	0	daven-lannister	FIGHTS_IN	Battle of Oxcross (cite: wiki:Daven_Lannister) — aftermath
277	bayonne-new-jersey	1	0	0	0	george-r-r-martin	BORN_AT	Bayonne, New Jersey
278	belaerys-family	1	0	0	0	jaenara-belaerys	SWORN_TO	Belaerys family
279	bennard-stark-elric-stark	1	0	0	0	elric-stark	PARENT_OF	Bennard Stark → Elric Stark
280	beron-stark-donnor-stark	1	0	0	0	donnor-stark	PARENT_OF	Beron Stark → Donnor Stark
281	beron-stark-errold-stark	1	0	0	0	errold-stark	PARENT_OF	Beron Stark → Errold Stark
282	beron-stark-rodrik-stark	1	0	0	0	rodrik-stark-son-of-beron	PARENT_OF	Beron Stark → Rodrik Stark
283	beron-stark-willam-stark	1	0	0	0	willam-stark	PARENT_OF	Beron Stark → Willam Stark
284	black	1	0	0	0	battle-of-the-kingsroad	DEFEATS	Black
285	blue-grace	1	0	0	0	ezzara	HOLDS_TITLE	Blue Grace
286	bolton-victory	1	0	0	0	siege-of-moat-cailin	DEFEATS	Bolton victory
