rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
28	blackwater-bay	6	50	0	0	allard-seaworth	DIED_AT	Blackwater Bay (track_b: Died)
29	aerys-i-targaryen	5	50	0	0	aelinor-penrose	SPOUSE_OF	Aerys I Targaryen
30	neck	3	50	0	0	coming-of-the-andals	DEFEATS	Neck
31	blackfyre	2	50	0	0	war-of-the-ninepenny-kings	DEFEATS	Blackfyre
32	red-mountains	1	50	0	0	vulture-king-jaehaerys-i	DIED_AT	Red Mountains (track_b: Died)
33	house-blackwood	29	46	0	0	agnes-blackwood	SWORN_TO	House Blackwood
34	iron-bank-of-braavos	2	46	0	0	noho-dimittis	SWORN_TO	Iron Bank of Braavos
35	giants	1	46	0	0	mag-mar-tun-doh-weg	CULTURE_OF	Giants
36	house-bracken	23	45	0	0	aegor-rivers	SWORN_TO	House Bracken
37	wolfswood	2	45	0	0	harwood-fell	DIED_AT	Wolfswood (track_b: Died)
38	sunset-sea	1	45	0	0	norman-hightower	DIED_AT	Sunset Sea (track_b: Died)
39	mountains-of-the-moon	12	44	0	0	chiggen	DIED_AT	Mountains of the Moon (track_b: Died)
40	fair-isle	6	44	0	0	arron	BORN_AT	Fair Isle
41	stoney-sept	5	44	0	0	denys-arryn	DIED_AT	Stoney Sept
42	131-ac	1	44	0	1	aegon-ii-targaryen	HEIR_TO	131 AC (track_b: Heirs)
43	queens-men	18	43	0	0	alester-florent	SWORN_TO	Queen's men
44	134-ac	1	43	0	1	aegon-iii-targaryen	HEIR_TO	134 AC (track_b: Heirs)
45	vale-mountain-clans	17	42	0	0	calor	CULTURE_OF	Vale mountain clans
46	ormund-hightower	5	42	0	0	bethany-hightower	PARENT_OF	Ormund Hightower
47	old-wyk	6	41	0	0	baelor-blacktyde	DIED_AT	Old Wyk (track_b: Died)
48	crossroads-inn	1	39	0	0	wat-orphan	SWORN_TO	Crossroads inn
49	rohanne-webber	7	38	0	0	gerold-lannister	SPOUSE_OF	Rohanne Webber
50	tarth	6	37	0	0	aemon-targaryen-son-of-jaehaerys-i	DIED_AT	Tarth
51	dornish-marches	4	36	0	0	anguy	BORN_AT	Dornish Marches
52	laenor-velaryon	4	36	0	0	alyn-velaryon	PARENT_OF	Laenor Velaryon (track_b: Fathers)
53	three-sisters	4	36	0	0	lark	BORN_AT	Three Sisters
54	andal	53	35	0	0	alester-tyrell	CULTURE_OF	Andal
55	dothraki-sea	19	35	0	0	caggo	BORN_AT	Dothraki Sea
56	house-rogare	12	35	0	0	drako-rogare	SWORN_TO	House Rogare
57	joffrey-velaryon	3	35	0	0	rhaenyra-targaryen	HEIR_TO	Joffrey Velaryon
58	addam-velaryon	1	35	0	0	corlys-velaryon	PARENT_OF	Addam Velaryon (track_b: Issue)
59	great-council	1	35	0	0	maekar-i-targaryen	HEIR_TO	Great Council
60	khal	20	34	1	0	cohollo	SWORN_TO	Khal
61	house-darry	16	34	0	0	damon-darry	SWORN_TO	House Darry
62	century-of-blood	3	34	0	0	agnes-blackwood	DIED_AT	Century of Blood
63	great-pyramid	1	34	0	0	house-targaryen	SEAT_OF	Great Pyramid
64	tower-of-the-hand	1	34	0	0	jaehaerys-targaryen-son-of-aegon-ii	DIED_AT	Tower of the Hand (track_b: Died)
65	westermen	223	33	0	0	addam-marbrand	CULTURE_OF	Westermen
66	house-florent	18	33	0	0	aladore-florent	SWORN_TO	House Florent
67	summer-isles	16	33	0	0	bellegere-otherys	PARENT_OF	Summer Isles
68	crackclaw-point	5	33	0	0	dick-crabb	BORN_AT	Crackclaw Point
69	crannogmen	5	32	0	0	howland-reed	CULTURE_OF	Crannogmen
70	dragons	1	32	0	0	dance-of-the-dragons	DEFEATS	dragons
71	rivermen	415	31	0	0	addam-frey	CULTURE_OF	Rivermen
72	fingers	5	31	0	0	petyr-baelish	BORN_AT	Fingers (track_b: Born)
73	shae	3	31	0	0	tyrion-lannister	LOVER_OF	Shae
74	torrhen-manderly	1	31	0	0	desmond-manderly	PARENT_OF	Torrhen Manderly
75	flea-bottom	4	30	0	0	clayton-suggs	BORN_AT	Flea Bottom
76	faircastle	3	30	0	0	alester-wynch	DIED_AT	Faircastle (track_b: Died)
77	lucerys-velaryon	2	30	0	0	rhaenyra-targaryen	PARENT_OF	Lucerys Velaryon
78	crypt-of-winterfell	14	29	0	0	barthogan-stark	BURIED_AT	Crypt of Winterfell
79	runestone	6	29	0	0	andar-royce	BORN_AT	Runestone
80	house-durrandon	5	29	0	0	argella-durrandon	SWORN_TO	House Durrandon
81	daznaks-pit	1	29	0	0	yurkhaz-zo-yunzak	DIED_AT	Daznak's Pit (track_b: Died)
82	ruby-ford	1	29	0	0	rhaegar-targaryen	DIED_AT	Ruby Ford (track_b: Died)
83	rhoynar	11	28	0	0	druselka	SWORN_TO	Rhoynar
84	robert-baratheon	6	28	0	0	becca	LOVER_OF	Robert Baratheon
85	ironmen	1	28	0	0	theon-greyjoy	CULTURE_OF	Ironmen
86	jason-lannister	10	27	0	0	alys-stackspear	SPOUSE_OF	Jason Lannister
87	lords-declarant	7	27	0	0	anya-waynwood	SWORN_TO	Lords Declarant
88	house-cerwyn	6	27	0	0	argelle-stark	SWORN_TO	House Cerwyn
89	jeyne-arryn	4	27	0	0	arnold-arryn	OPPOSES	Jeyne Arryn (wiki:Arnold_Arryn)
90	green-fork	3	27	0	0	conn	DIED_AT	Green Fork (track_b: Died)
91	thenns	2	27	0	0	alys-karstark	SPOUSE_OF	Thenns
92	lady-forlorn	1	27	0	0	house-corbray	ANCESTRAL_WEAPON_OF	Lady Forlorn
93	ghiscari	60	26	0	0	azzak-zo-ghazeen	CULTURE_OF	Ghiscari
94	bear-island	9	26	0	0	alysane-mormont	BORN_AT	Bear Island (track_b: Born)
95	giants-lance	4	26	0	0	artys-i-arryn	BORN_AT	Giant's Lance
96	silent-sisters	4	26	0	0	alysanne-osgrey	SWORN_TO	Silent Sisters
97	arlan-of-pennytree	1	26	0	0	chestnut	OWNS	Arlan of Pennytree
98	paramour	1	26	0	0	ellaria-sand	LOVER_OF	paramour (track_b: Lover)
99	ship	1	26	0	0	quence	SWORN_TO	Ship
100	northern-mountain-clans	16	25	0	0	arra-norrey	CULTURE_OF	Northern mountain clans
101	larys-strong	1	25	0	0	hour-of-the-wolf	DEFEATS	Larys Strong
102	house-gardener	10	24	0	0	alester-tyrell	SWORN_TO	House Gardener
103	stormcrows	7	24	0	0	daario-naharis	SWORN_TO	Stormcrows
104	oldstones	5	24	0	0	merrett-frey	DIED_AT	Oldstones (track_b: Died)
105	shipbreaker-bay	3	24	0	0	arrax	DIED_AT	Shipbreaker Bay (track_b: Died)
106	house-of-black-and-white	2	24	0	0	umma	SWORN_TO	House of Black and White
107	299-ac	1	24	0	1	house-bolton	OVERLORD_OF	299 AC (track_b: Overlords)
108	betrothal	1	24	0	0	lyonel-baratheons-rebellion	DEFEATS	Betrothal
109	house-hornwood	7	23	0	0	berena-hornwood	SWORN_TO	House Hornwood
110	house-dustin	6	23	0	0	barbrey-dustin	SWORN_TO	House Dustin
111	shield-islands	4	23	0	0	talbert-serry	DIED_AT	Shield Islands (track_b: Died)
112	marwyn	1	23	0	0	qyburn	RESPECTS	Marwyn
113	298-ac	2	22	0	1	robert-i-baratheon	HEIR_TO	298 AC (track_b: Heirs)
114	joffrey-i-baratheon	2	22	0	0	robert-i-baratheon	SUCCEEDS	Joffrey I Baratheon
115	hugh-hammer	1	22	0	0	vermithor	OWNS	Hugh Hammer
116	crag	8	21	0	0	eleyna-westerling	BORN_AT	Crag (track_b: Born)
117	stone-hedge	6	21	0	0	hendry-bracken	DIED_AT	Stone Hedge (track_b: Died)
118	laena-velaryon	5	21	0	0	alyn-velaryon	PARENT_OF	Laena Velaryon
119	vale	5	21	0	0	battle-in-the-waters-off-gulltown	DEFEATS	Vale
120	dark-sister	1	21	0	0	visenya-targaryen	WIELDS	Dark Sister
121	greyguard	1	21	0	0	jarl	DIED_AT	Greyguard (track_b: Died)
122	torrhens-square	4	20	0	0	helman-tallhart	BORN_AT	Torrhen's Square
123	aemon-steelsong	2	20	0	0	dalla	PARENT_OF	Aemon Steelsong
124	monster	2	20	0	0	craster	PARENT_OF	Monster
125	aegonfort	1	20	0	0	house-targaryen	SEAT_OF	Aegonfort (track_b: Seats)
126	chequy-water	1	20	0	0	lucas-inchfield	DIED_AT	Chequy Water (track_b: Died)
127	greenblood	1	20	0	0	arys-oakheart	DIED_AT	Greenblood (track_b: Died)
128	northern-mountains	1	20	0	0	house-wull	SEAT_OF	Northern mountains
129	house-glover	13	19	0	0	benton-glover	SWORN_TO	House Glover
130	house-lothston	11	19	0	0	bastard-of-harrenhal	SWORN_TO	House Lothston
131	gift	5	19	0	0	sylas-the-grim	DIED_AT	Gift (track_b: Died)
132	cinnamon-wind	2	19	0	0	aemon-targaryen-son-of-maekar-i	DIED_AT	Cinnamon Wind
133	ice	1	19	0	0	house-stark	ANCESTRAL_WEAPON_OF	Ice (track_b: Ancestral weapon)
134	wise-masters	15	18	0	0	beastmaster	SWORN_TO	Wise Masters
135	helaena-targaryen	4	18	0	0	dreamfyre	OWNS	Helaena Targaryen
136	claw-isle	3	18	0	0	ardrian-celtigar	BORN_AT	Claw Isle (track_b: Born)
137	great-wyk	3	18	0	0	leo-costayne	DIED_AT	Great Wyk (track_b: Died)
138	mern-ix-gardener	2	18	0	0	edmund-gardener	PARENT_OF	Mern IX Gardener
139	longclaw	1	18	0	0	house-mormont	ANCESTRAL_WEAPON_OF	Longclaw (track_b: Ancestral weapon)
140	tower-of-joy	1	18	0	0	roberts-rebellion	FIGHTS_IN	Tower of joy
141	yi-ti	14	17	0	0	bu-gai	CULTURE_OF	Yi Ti
142	quiet-isle	5	17	0	0	clement	SWORN_TO	Quiet Isle
143	andal-invasion	3	17	0	0	battle-of-the-seven-stars	FIGHTS_IN	Andal invasion
144	hellholt	2	17	0	0	rhaenys-targaryen	DIED_AT	Hellholt (track_b: Died)
145	harwin-strong	1	17	0	0	rhaenyra-targaryen	LOVER_OF	Harwin Strong (track_b: Lovers)
146	long-night	1	17	0	0	battle-for-the-dawn	DEFEATS	Long Night
147	white-knife	1	17	0	0	chayle	BORN_AT	White Knife
148	salt-wife	2	16	0	0	gunthor-goodbrother	SPOUSE_OF	salt wife (track_b: Spouse)
149	282-ac	1	16	0	1	house-baratheon	OVERLORD_OF	282 AC (track_b: Overlords)
150	basilisk-isles	1	16	0	0	tumco-lho	BORN_AT	Basilisk Isles (track_b: Born)
151	dawn	1	16	0	0	house-dayne	ANCESTRAL_WEAPON_OF	Dawn
152	lads	1	16	0	0	benjicot-blackwood	SWORN_TO	Lads
153	moon-of-the-three-kings	1	16	0	0	riot-of-kings-landing-dance-of-the-dragons	DEFEATS	Moon of the Three Kings
154	princes-pass	1	16	0	0	alester-oakheart	DIED_AT	Prince's Pass
155	house-botley	14	15	0	0	balon-botley	SWORN_TO	House Botley
156	house-connington	12	15	0	0	alyn-connington	SWORN_TO	House Connington
157	283-ac	3	15	0	1	aerys-ii-targaryen	HEIR_TO	283 AC (track_b: Heirs)
158	hags-mire	3	15	0	0	chett	BORN_AT	Hag's Mire
159	ibbenese	3	15	0	0	assadora	CULTURE_OF	Ibbenese
160	alys-rivers	2	15	0	0	aemond-targaryen	SPOUSE_OF	Alys Rivers (qualifier: allegedly)
161	fairmarket	2	15	0	0	ryman-frey	DIED_AT	Fairmarket (track_b: Died)
162	white-sword-tower	2	15	0	0	harlan-grandison	DIED_AT	White Sword Tower (track_b: Died)
163	300-ac	1	15	0	1	house-bolton	OVERLORD_OF	300 AC (track_b: Overlords)
164	andalos	1	15	0	0	willam-the-wasp	DIED_AT	Andalos (track_b: Died)
165	gullet	1	15	0	0	vermax	DIED_AT	Gullet (track_b: Died)
166	street-of-silk	1	15	0	0	jory-cassel	DIED_AT	Street of Silk (track_b: Died)
167	peach	6	14	0	0	alyce	SWORN_TO	Peach
168	alysanne-blackwood	3	14	0	0	alys-stark	PARENT_OF	Alysanne Blackwood
169	boremund-baratheon	3	14	0	0	alyssa-velaryon	PARENT_OF	Boremund Baratheon
170	pinkmaiden-castle	2	14	0	0	marq-piper	BORN_AT	Pinkmaiden Castle
171	shepherd	1	14	0	0	barefoot-lambs	SWORN_TO	Shepherd
172	water-gardens	1	14	0	0	nate	LOCATED_AT	Water Gardens
173	house-royce	25	13	0	0	alayne-royce	SWORN_TO	House Royce
174	harlaw	8	13	0	0	alannys-harlaw	BORN_AT	Harlaw
175	skirling-pass	4	13	0	0	dalbridge	DIED_AT	Skirling Pass
176	aemma-arryn	3	13	0	0	daella-targaryen-daughter-of-jaehaerys-i	PARENT_OF	Aemma Arryn
177	honeywine	3	13	0	0	owen-costayne	DIED_AT	Honeywine (track_b: Died)
178	alayaya	1	13	0	0	chataya	PARENT_OF	Alayaya
179	battle-of-ashford	1	13	0	0	roberts-rebellion	FIGHTS_IN	Battle of Ashford
180	meria-martell	1	13	0	0	nymor-martell	PARENT_OF	Meria Martell
181	queenscrown	1	13	0	0	del	DIED_AT	Queenscrown (track_b: Died)
182	three-eyed-crow	1	13	0	0	coldhands	SWORN_TO	Three-eyed crow
183	sistermen	14	12	0	0	alesandor-torrent	CULTURE_OF	Sistermen
184	bridge-of-skulls	3	12	0	0	aladale-wynch	DIED_AT	Bridge of Skulls (track_b: Died)
185	pirates	2	12	0	0	korra	SWORN_TO	Pirates
186	stony-shore	2	12	0	0	benfred-tallhart	DIED_AT	Stony Shore (track_b: Died)
187	bastards	1	12	0	0	tom-of-sevenstreams	PARENT_OF	Bastards
188	elephant	1	12	0	0	trianna	SWORN_TO	Elephant
189	lhazareen	1	12	0	0	eroeh	CULTURE_OF	Lhazareen
190	many-faced-god	1	12	0	0	faceless-men	SWORN_TO	Many-Faced God
191	mysaria	1	12	0	0	daemon-targaryen	LOVER_OF	Mysaria
192	redgrass-field	11	11	0	0	addam-osgrey	DIED_AT	Redgrass Field (track_b: Died)
193	house-harroway	6	11	0	0	alys-harroway	SWORN_TO	House Harroway
194	chatayas-brothel	4	11	0	0	barras-mother	SWORN_TO	Chataya's brothel
195	good-masters	4	11	0	0	grazdan-fat-one	SWORN_TO	Good Masters
196	halleck-hoare	4	11	0	0	harwyn-hoare	HEIR_TO	Halleck Hoare
197	pennytree	4	11	0	0	harsley	DIED_AT	Pennytree (track_b: Died)
198	evenfall-hall	3	11	0	0	brienne-tarth	BORN_AT	Evenfall Hall (track_b: Born)
199	pureborn	3	11	0	0	egon-emeros	SWORN_TO	Pureborn
200	vulture-hunt	2	11	0	0	davos-baratheon	FIGHTS_IN	Vulture Hunt
201	bloodstone	1	11	0	0	jason-lannister-son-of-gerold	DIED_AT	Bloodstone
202	dosh-khaleen	1	11	0	0	one-eyed-crone	SWORN_TO	Dosh khaleen
203	house-estermont	10	10	0	0	aemon-estermont	SWORN_TO	House Estermont
204	happy-port	5	10	0	0	assadora	SWORN_TO	Happy Port
205	kings-men	5	10	0	0	andrew-estermont	SWORN_TO	King's men
206	house-norrey	4	10	0	0	arra-norrey	SWORN_TO	House Norrey
207	old-oak	3	10	0	0	arys-oakheart	BORN_AT	Old Oak (track_b: Born)
208	rhea-royce	2	10	0	0	daemon-targaryen	SPOUSE_OF	Rhea Royce
209	needle	1	10	0	0	arya-stark	WIELDS	Needle
210	shagga	1	10	0	0	dolf	PARENT_OF	Shagga
211	submission-of-sunspear	1	10	0	0	conquest-of-dorne	FIGHTS_IN	Submission of Sunspear
212	dornish	15	9	0	0	alleras	CULTURE_OF	Dornish (track_b: Race)
213	house-farman	12	9	0	0	alysanne-farman	SWORN_TO	House Farman
214	house-crakehall	10	9	0	0	amarei-crakehall	SWORN_TO	House Crakehall
215	cassandra-baratheon	3	9	0	0	borros-baratheon	PARENT_OF	Cassandra Baratheon
216	house-flint-of-the-mountains	3	9	0	0	artos-flint	SWORN_TO	House Flint of the mountains
217	ibben	1	9	0	0	assadora	BORN_AT	Ibben
218	king-s-landing	1	9	0	0	bramm-of-blackhull	DIED_AT	King’s Landing (track_b: Died)
219	kings-of-the-reach	1	9	0	0	order-of-the-green-hand	SWORN_TO	Kings of the Reach
220	vaith	1	9	0	0	house-vaith	SEAT_OF	Vaith
221	widow-of-the-waterfront	1	9	0	0	vogarro	SPOUSE_OF	Widow of the waterfront
222	house-harlaw	12	8	0	0	alannys-harlaw	SWORN_TO	House Harlaw
223	house-butterwell	11	8	0	0	alton-butterwell	SWORN_TO	House Butterwell
224	house-caswell	9	8	0	0	armond-caswell	SWORN_TO	House Caswell
225	house-morrigen	7	8	0	0	damon-morrigen	SWORN_TO	House Morrigen
226	alyssa-targaryen	6	8	0	0	aegon-targaryen-son-of-baelon	PARENT_OF	Alyssa Targaryen
227	tommen-i-baratheon	6	8	0	0	boots	OWNS	Tommen I Baratheon
228	house-lannister-of-lannisport	5	8	0	0	ella-lannister	SWORN_TO	House Lannister of Lannisport
229	hammerhorn	4	8	0	0	gormond-goodbrother	BORN_AT	Hammerhorn (track_b: Born)
230	house-goodbrook	4	8	0	0	garse-goodbrook	SWORN_TO	House Goodbrook
231	stonehelm	4	8	0	0	balon-swann	BORN_AT	Stonehelm
232	quill-and-tankard	2	8	0	0	emma	SWORN_TO	Quill and Tankard
233	sweetsister	2	8	0	0	godric-borrell	BORN_AT	Sweetsister
234	battle-of-the-red-fork	1	8	0	0	daven-lannister	FIGHTS_IN	Battle of the Red Fork
235	bay-of-ice	1	8	0	0	house-wull	SEAT_OF	Bay of Ice
236	bella	1	8	0	0	robert-i-baratheon	PARENT_OF	Bella
237	dragonmont	1	8	0	0	sunfyre	BORN_AT	Dragonmont (track_b: Born)
238	frozen-shore	1	8	0	0	great-walrus	BORN_AT	Frozen Shore
239	gate-of-the-gods	1	8	0	0	lucas-leygood	DIED_AT	Gate of the Gods (track_b: Died)
240	heartsbane	1	8	0	0	house-tarly	ANCESTRAL_WEAPON_OF	Heartsbane
241	house-casterly	1	8	0	0	corlos	SWORN_TO	House Casterly
242	kingdom-of-sarnor	1	8	0	0	huzhor-amai	SWORN_TO	Kingdom of Sarnor
243	lord-staunton	1	8	0	0	lady-staunton	SPOUSE_OF	Lord Staunton
244	luthor-largent	1	8	0	0	house-largent	FOUNDED	Luthor Largent
245	sandstone	1	8	0	0	house-qorgyle	SEAT_OF	Sandstone
246	the-gate	1	8	0	0	izembaro	SWORN_TO	The Gate
247	undying-ones	1	8	0	0	pyat-pree	SWORN_TO	Undying Ones
248	winter-town	1	8	0	0	kyra	BORN_AT	winter town
249	tyroshi	13	7	0	0	archon-of-tyrosh-war-of-the-ninepenny-kings	CULTURE_OF	Tyroshi
250	house-costayne	9	7	0	0	aemon-costayne	SWORN_TO	House Costayne
251	house-drumm	9	7	0	0	andrik-the-unsmiling	SWORN_TO	House Drumm
252	stone-crows	9	7	0	0	conn	SWORN_TO	Stone Crows
253	house-dondarrion	7	7	0	0	bastard-of-blackhaven	SWORN_TO	House Dondarrion
254	house-locke	6	7	0	0	donnel-locke	SWORN_TO	House Locke
255	house-liddle	5	7	0	0	duncan-liddle	SWORN_TO	House Liddle
256	house-flint	3	7	0	0	byam-flint	SWORN_TO	House Flint
257	mummers-ford	3	7	0	0	gladden-wylde	DIED_AT	Mummer's Ford (track_b: Died)
258	oakenshield	3	7	0	0	glendon-hewett	BORN_AT	Oakenshield
259	oscar-tully	2	7	0	0	elmo-tully	PARENT_OF	Oscar Tully
260	sharna	2	7	0	0	boy	PARENT_OF	Sharna (track_b: Mother)
261	bartimos-celtigar	1	7	0	0	clement-celtigar	PARENT_OF	Bartimos Celtigar
262	gwayne-hightower	1	7	0	0	otto-hightower	PARENT_OF	Gwayne Hightower
263	iron-bank	1	7	0	0	bessaro-reyaan	SWORN_TO	Iron Bank
264	lhazar	1	7	0	0	red-lamb	BORN_AT	Lhazar
265	magnar	1	7	0	0	house-thenn	RULES	Magnar
266	pact	1	7	0	0	coming-of-the-andals	DEFEATS	Pact
267	shavepates	1	7	0	0	skahaz-mo-kandaq	SWORN_TO	Shavepates
268	house-clegane	14	6	0	0	chiswyck	SWORN_TO	House Clegane
269	house-frey-of-riverrun	9	6	0	0	emmon-frey	SWORN_TO	House Frey of Riverrun
270	lord-paramount-of-the-mander	8	6	1	0	bertrand-tyrell	HOLDS_TITLE	Lord Paramount of the Mander
271	teats	6	6	0	0	damon-teague	DIED_AT	Teats (track_b: Died)
272	house-fossoway-of-cider-hall	5	6	0	0	bryan-fossoway	SWORN_TO	House Fossoway of Cider Hall
273	house-lannister-of-darry	5	6	0	0	amerei-frey	SWORN_TO	House Lannister of Darry
274	great-masters	4	6	0	0	marghaz-zo-loraq	SWORN_TO	Great Masters
275	wendwater	4	6	0	0	daemon-iii-blackfyre	DIED_AT	Wendwater (track_b: Died)
276	bastards-boys	3	6	0	0	grunt	SWORN_TO	Bastard's Boys
277	house-fossoway	3	6	0	0	derrick-fossoway	SWORN_TO	House Fossoway
278	whispering-wood	3	6	0	0	daryn-hornwood	DIED_AT	Whispering Wood (track_b: Died)
279	weeping-water	2	6	0	0	argos-sevenstar	DIED_AT	Weeping Water
280	camp-follower	1	6	0	0	chain	PARENT_OF	camp follower
281	greyshield	1	6	0	0	house-grimm	SEAT_OF	Greyshield (track_b: Seat)
282	high-council-of-the-triarchy	1	6	1	0	triarchy	RULES	High Council of the Triarchy
283	jogos-nhai	1	6	0	0	zhea	CULTURE_OF	Jogos Nhai
284	lord-hewetts-castle	1	6	0	0	house-hewett	SEAT_OF	Lord Hewett's castle (track_b: Seat)
285	rain-house	1	6	0	0	house-wylde	SEAT_OF	Rain House
286	rhoynish-wars	1	6	0	0	second-spice-war	FIGHTS_IN	Rhoynish Wars
287	seven-swords	1	6	0	0	darke-seven-swords	SWORN_TO	Seven Swords
288	southshield	1	6	0	0	house-serry	SEAT_OF	Southshield (track_b: Seat)
289	valyrian-peninsula	1	6	0	0	aurion	DIED_AT	Valyrian peninsula (track_b: Died)
290	velvet-hills	1	6	0	0	willam-the-wasp	DIED_AT	Velvet Hills (track_b: Died)
291	wedding-of-aegon-iii-targaryen-and-jaehaera-targaryen	1	6	0	0	dance-of-the-dragons	DEFEATS	Wedding of Aegon III Targaryen and Jaehaera Targaryen
292	yunkish	1	6	0	0	crunch	DIED_AT	Yunkish (track_b: Died)
293	house-beesbury	12	5	0	0	alan-beesbury	SWORN_TO	House Beesbury
294	house-hunter	8	5	0	0	alec-hunter	SWORN_TO	House Hunter
295	house-fell	5	5	0	0	harwood-fell	SWORN_TO	House Fell
296	monfryd-i-durrandon	5	5	0	0	durran-x-durrandon	HEIR_TO	Monfryd I Durrandon
297	rills	4	5	0	0	barbrey-dustin	BORN_AT	Rills (track_b: Born)
298	artys-arryn	3	5	0	0	robar-ii-royce	SUCCEEDS	Artys Arryn
299	drowned-men	3	5	0	0	emmond	SWORN_TO	Drowned men
300	floris-baratheon	3	5	0	0	borros-baratheon	PARENT_OF	Floris Baratheon
301	loreon-lannister	3	5	0	0	cerelle-lannister-daughter-of-jason	SIBLING_OF	Loreon Lannister (cite: wiki:Cerelle_Lannister_(daughter_of_Jason))
302	brightroar	2	5	0	0	gerion-lannister	SEEKS	Brightroar
303	house-coldwater	2	5	0	0	ben-coldwater	SWORN_TO	House Coldwater
304	house-errol	2	5	0	0	sebastion-errol	SWORN_TO	House Errol
305	maidens-men	2	5	0	0	orryn-baratheon	SWORN_TO	Maiden's Men
306	tall-men	2	5	0	0	huzhor-amai	CULTURE_OF	Tall Men
307	temple-of-trade	2	5	0	0	lysaro-rogare	DIED_AT	Temple of Trade (track_b: Died)
308	wolf-pack	2	5	0	0	hallis-hornwood	SWORN_TO	Wolf Pack
309	alequo-adarys	1	5	0	0	sack-of-tyrosh	DEFEATS	Alequo Adarys
310	battle-of-stonebridge	1	5	0	0	faith-militant-uprising	FIGHTS_IN	Battle of Stonebridge
311	breakwater	1	5	0	0	house-borrell	SEAT_OF	Breakwater
312	gulf-of-grief	1	5	0	0	captain-of-the-selaesori-qhoran	DIED_AT	Gulf of Grief (track_b: Died)
313	house-greystark	1	5	0	0	house-stark	CADET_BRANCH_OF	House Greystark (track_b: Cadet branches)
314	long-lances	1	5	0	0	gylo-rhegan	SWORN_TO	Long Lances
315	man-at-arms	1	5	0	0	cissy	SPOUSE_OF	man-at-arms
316	plaza-of-punishment	1	5	0	0	kraznys-mo-nakloz	DIED_AT	Plaza of Punishment (track_b: Died)
317	house-goodbrother	11	4	0	0	arthur-goodbrother	SWORN_TO	House Goodbrother
318	house-brax	10	4	0	0	andros-brax	SWORN_TO	House Brax
319	uplands	4	4	0	0	blackshield	BORN_AT	Uplands
320	elephants	3	4	0	0	doniphos-paenymion	SWORN_TO	Elephants
321	last-greenseer	3	4	0	0	ash	SWORN_TO	last greenseer
322	harmund-ii-hoare	2	4	0	0	hagon-hoare	PARENT_OF	Harmund II Hoare
323	long-lake	2	4	0	0	raymun-redbeard	DIED_AT	Long Lake (track_b: Died)
324	skyreach	2	4	0	0	franklyn-fowler	BORN_AT	Skyreach
325	stalwart-shields	2	4	0	0	mollono-yos-dob	SWORN_TO	Stalwart Shields
326	tiger	2	4	0	0	horonno	SWORN_TO	Tiger
327	urrathon-iv-goodbrother	2	4	0	0	torgon-greyiron	SUCCEEDS	Urrathon IV Goodbrother
