rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
165	3-sons	2	0	0	0	boremund-harlaw	PARENT_OF	3 sons
166	a-woods-witch	2	0	0	0	harlon-the-hunter	SPOUSE_OF	A woods witch
167	at-least-one-child	2	0	0	0	fern	PARENT_OF	At least one child
168	at-least-one-son-or-daughter	2	0	0	0	duncan-the-tall	PARENT_OF	At least one son or daughter
169	baratheon	2	0	0	0	assault-on-dragonstone	DEFEATS	Baratheon
170	bastard-son	2	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard son
171	black-ears	2	0	0	0	chella	SWORN_TO	Black Ears
172	child	2	0	0	0	osric-umber	PARENT_OF	Child (track_b: Issue)
173	commander-of-the-stalwart-shields	2	0	0	0	mollono-yos-dob	HOLDS_TITLE	Commander of the Stalwart Shields
174	deceased	2	0	0	0	albar-royce	PARENT_OF	Deceased
175	eldest-daughter	2	0	0	0	gerrick-kingsblood	PARENT_OF	Eldest daughter
176	faith-of-rhllor	2	0	0	0	melisandre	SWORN_TO	Faith of R'hllor
177	father-is-doran-martell	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Father is Doran Martell
178	four-daughters	2	0	0	0	mors-martell	PARENT_OF	Four daughters
179	four-sons	2	0	0	0	shella-whent	PARENT_OF	Four sons
180	greyjoy-victory	2	0	0	0	burning-of-the-lannister-fleet	DEFEATS	Greyjoy victory
181	gwayne-gardener	2	0	0	0	perceon-iii-gardener	SUCCEEDS	Gwayne Gardener
182	hogg-victory	2	0	0	0	burning-of-sows-horn	DEFEATS	Hogg victory
183	house-bolton-of-the-dreadfort	2	0	0	0	ramsay-snow	SWORN_TO	House Bolton of the Dreadfort
184	house-lannister-of-casterly-rock	2	0	0	0	lancel-lannister	SWORN_TO	House Lannister of Casterly Rock
185	house-pendaerys	2	0	0	0	pereno-pendaerys	SWORN_TO	House Pendaerys
186	in-or-before-281-ac	2	0	0	0	armond-connington	DIED_AT	In or before 281 AC (track_b: Died)
187	ironrath	2	0	0	0	house-forrester-telltale	SEAT_OF	Ironrath
188	jhaqos-khalasar	2	0	0	0	jhaqo	SWORN_TO	Jhaqo's khalasar
189	jonoss-first-wife	2	0	0	0	barbara-bracken	PARENT_OF	Jonos's first wife
190	kevan-lannister-martyn-lannister	2	0	0	0	kevan-lannister	PARENT_OF	Kevan Lannister → Martyn Lannister
191	khal-ogos-khalasar	2	0	0	0	fogo	SWORN_TO	Khal Ogo's khalasar
192	kings-landing-73-ac	2	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	BORN_AT	King's Landing, 73 AC
193	lady-piper	2	0	0	0	quellon-greyjoy	SPOUSE_OF	Lady Piper
194	lady-regent	2	0	0	0	elenda-baratheon	HOLDS_TITLE	Lady Regent
195	lord-darry	2	0	0	0	raymun-darry	PARENT_OF	Lord Darry
196	lord-of-wyl	2	0	1	0	walter-wyl	HOLDS_TITLE	Lord of Wyl
197	loyalist-victory	2	0	0	0	battle-of-the-redgrass-field	DEFEATS	Loyalist victory
198	maester-at-sunspear	2	0	0	0	caleotte	HOLDS_TITLE	Maester at Sunspear
199	mother-is-mellario-of-norvos	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Mother is Mellario of Norvos
200	mother-was-the-princess-of-dorne	2	0	0	0	mors-martell-brother-of-doran	PARENT_OF	(reverse) Mother was the Princess of Dorne
201	northern	2	0	0	0	battle-of-the-weeping-water	DEFEATS	Northern
202	one-daughter	2	0	0	0	bethany-redwyne	PARENT_OF	One daughter
203	queen-consort	2	0	0	0	aelinor-penrose	HOLDS_TITLE	Queen consort
204	rebel-victory	2	0	0	0	battle-of-the-bells	DEFEATS	rebel victory
205	rickon-stark-sansa-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Sansa Stark
206	rickon-stark-serena-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Serena Stark
207	see-below	2	0	0	0	battle-of-the-blackwater	DEFEATS	See below
208	ser-drinkwater	2	0	0	0	drinkwater-twins	PARENT_OF	Ser Drinkwater
209	serena-stark-torrhen-stark	2	0	0	0	serena-stark	PARENT_OF	Serena Stark → Torrhen Stark
210	six-daughters	2	0	0	0	garmund-hightower	PARENT_OF	Six daughters
211	six-sons	2	0	0	0	hubert-arryn	PARENT_OF	Six sons
212	sixteen-children	2	0	0	0	lucamore-strong	PARENT_OF	Sixteen children
213	sovereign	2	0	0	0	house-greyjoy	OVERLORD_OF	sovereign (track_b: Overlord)
214	stillborn-daughter	2	0	0	0	jeyne-royce	PARENT_OF	Stillborn daughter
215	tomard-tomtoo	2	0	0	0	tomard	PARENT_OF	Tomard → TomToo
216	twelve-children	2	0	0	0	gareth-clifton	PARENT_OF	Twelve children
217	uncertain	2	0	0	0	hugh-hammer	CULTURE_OF	Uncertain (track_b: Race)
218	understeward	2	0	0	0	mebble	HOLDS_TITLE	Understeward
219	unknown-wife	2	0	0	0	quort	SPOUSE_OF	Unknown wife
220	unnamed-wife	2	0	0	0	mathos-mallarawan	SPOUSE_OF	Unnamed wife
221	westermen-victory	2	0	0	0	battle-at-kayce	DEFEATS	Westermen victory
222	willam-stark-brandon-stark	2	0	0	0	brandon-stark-son-of-willam	PARENT_OF	Willam Stark → Brandon Stark
223	willam-stark-edwyle-stark	2	0	0	0	edwyle-stark	PARENT_OF	Willam Stark → Edwyle Stark
224	wives	2	0	0	0	salladhor-saan	SPOUSE_OF	Wives
225	1-son-of-disputed-paternity	1	0	0	0	sharis-footly	PARENT_OF	1 son of disputed paternity
226	101-ac-102-ac-or-103-ac	1	0	0	0	yorbert-royce	DIED_AT	101 AC, 102 AC or 103 AC (track_b: Died)
227	102-68-bc-dragonstone	1	0	0	0	maegon-targaryen	BORN_AT	102-68 BC, Dragonstone
228	12-ac-kings-landing	1	0	0	0	lyonce	DIED_AT	12 AC, King's Landing
229	127-ac-kings-landing	1	0	0	0	maelor-targaryen	BORN_AT	127 AC, King's Landing
230	130-ac-bitterbridge	1	0	0	0	maelor-targaryen	DIED_AT	130 AC, Bitterbridge
231	138-ac-kings-landing	1	0	0	0	naerys-targaryen	BORN_AT	138 AC, King's Landing
232	14-other-wives	1	0	0	0	craster	SPOUSE_OF	14 other wives
233	156-ac-or-later	1	0	0	0	bethany-bracken	BORN_AT	156 AC or later (track_b: Born)
234	175-ac-176-ac-or-177-ac	1	0	0	0	kaeth	BORN_AT	175 AC, 176 AC or 177 AC (track_b: Born)
235	179-184-ac-kings-landing	1	0	0	0	naerys-targaryen	DIED_AT	179-184 AC, King's Landing
236	183-209-ac-westeros	1	0	0	0	matarys-targaryen	BORN_AT	183-209 AC, Westeros
237	2-a-daughter-of-king-osgood	1	0	0	0	gerold-grafton-king	SPOUSE_OF	2: A daughter of King Osgood
238	2-sons	1	0	0	0	ynys-yronwood	PARENT_OF	2 sons
239	209-ac-kings-landing	1	0	0	0	matarys-targaryen	DIED_AT	209 AC, King's Landing
240	22-wives	1	0	0	0	ronard-storm	SPOUSE_OF	22 wives
241	259-ac-westeros	1	0	0	0	lemore	BORN_AT	~259 AC, Westeros
242	281-283-ac-dothraki-sea	1	0	0	0	jhogo	BORN_AT	281-283 AC, Dothraki sea
243	281-ac-282-ac-or-283-ac	1	0	0	0	penny	BORN_AT	281 AC, 282 AC or 283 AC (track_b: Born)
244	282-ac-283-ac-or-284-ac	1	0	0	0	bethany-rosby	DIED_AT	282 AC, 283 AC or 284 AC (track_b: Died)
245	282-ac-ashford	1	0	0	0	quentin-tyrell	DIED_AT	282 AC, Ashford
246	282-ac-highgarden	1	0	0	0	loras-tyrell	BORN_AT	282 AC, Highgarden
247	283	1	0	0	1	house-baratheon	OVERLORD_OF	283 (track_b: Overlords)
248	284-ac-dothraki-sea	1	0	0	0	jhiqui	BORN_AT	284 AC, Dothraki Sea
249	288-289-ac-naath	1	0	0	0	missandei	BORN_AT	288-289 AC, Naath
250	3-unknown	1	0	0	0	lyonel-strong	SPOUSE_OF	3: Unknown
251	41-ac-kings-landing	1	0	0	0	murmison	DIED_AT	41 AC, King's Landing
252	42-ac-kings-landing	1	0	0	0	myros	DIED_AT	42 AC, King's Landing
253	5-ac-dornish-desert-east-of-the-hellholt	1	0	0	0	harlan-tyrell	DIED_AT	5 AC, Dornish desert east of the Hellholt
254	5-unknown-number-of-new-unsullied	1	0	0	0	targaryen-campaign-in-slavers-bay	DEFEATS	5. Unknown number of new Unsullied
255	54-ac-dragonstone	1	0	0	0	maryam	DIED_AT	54 AC, Dragonstone
256	59-ac-near-highgarden	1	0	0	0	bertrand-tyrell	DIED_AT	59 AC, near Highgarden
257	6-children	1	0	0	0	lyonel-hightower	PARENT_OF	6 children
258	7-day-of-the-7-moon-of-74-ac	1	0	0	0	rhaenys-targaryen-daughter-of-aemon	BORN_AT	7 day of the 7 moon of 74 AC (track_b: Born)
259	99-sons	1	0	0	0	ronard-storm	PARENT_OF	99 sons
260	a-baker	1	0	0	0	hot-pie	PARENT_OF	A baker
261	a-butcher	1	0	0	0	mycah	PARENT_OF	A butcher
262	a-carpenter	1	0	0	0	marya-seaworth	PARENT_OF	A carpenter
263	a-child	1	0	0	0	gerold-grafton-king	PARENT_OF	A child
264	a-great-grandson	1	0	0	0	garth-vii-gardener	SUCCEEDS	A great-grandson
265	a-hedge-knight	1	0	0	0	house-baelish	FOUNDED	A hedge knight
266	a-hundred-sons	1	0	0	0	grey-king	PARENT_OF	A hundred sons
267	a-merchants-daughter	1	0	0	0	lyonel-corbray	SPOUSE_OF	A merchant's daughter
268	a-shipwright	1	0	0	0	marilda-of-hull	PARENT_OF	A shipwright
269	a-single-daughter	1	0	0	0	gerold-iii-lannister	PARENT_OF	A single daughter
270	a-wisewoman	1	0	0	0	wisewomans-daughter	PARENT_OF	A wisewoman
271	acting-lady-of-the-gates-of-the-moon	1	0	0	0	myranda-royce	HOLDS_TITLE	Acting Lady of the Gates of the Moon
272	aegon-i-targaryen-as-hand-of-the-king	1	0	0	0	edmyn-tully	SERVES	Aegon I Targaryen (wiki:Edmyn_Tully) — as Hand of the King
273	aegon-ii-targaryen-is-parent	1	0	0	0	maelor-targaryen	PARENT_OF	Aegon II Targaryen is parent
274	aegon-targaryen-is-parent	1	0	0	0	maegon-targaryen	PARENT_OF	Aegon Targaryen is parent
275	aenar-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-aenar	PARENT_OF	Aenar Targaryen is parent
276	aenys-i-targaryen-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Aenys I Targaryen → Vaella
277	aenys-i-targaryen-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Aenys I Targaryen → Viserys
278	aerion-targaryen-visenya	1	0	0	0	visenya-targaryen	PARENT_OF	Aerion Targaryen → Visenya
279	aerys-ii-targaryen-viserys	1	0	0	0	viserys-targaryen	PARENT_OF	Aerys II Targaryen → Viserys
280	after-198-ac	1	0	0	0	walgrave	BORN_AT	After 198 AC (track_b: Born)
281	alannys-harlaw-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Alannys Harlaw → Asha Greyjoy
282	alannys-harlaw-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Alannys Harlaw is parent of Theon
283	alaric-stark-edric-stark	1	0	0	0	edric-stark	PARENT_OF	Alaric Stark → Edric Stark
284	alayne-stone-sansa-stark	1	0	0	0	sansa-stark	ALIAS_OF	Alayne Stone → Sansa Stark
285	aliandra-martell-coryanne-martell	1	0	0	0	qyle-martell	SIBLING_OF	Aliandra Martell, Coryanne Martell
286	alyn-velaryon-qualifier-rumored	1	0	0	0	aliandra-martell	LOVER_OF	Alyn Velaryon (cite: track_b: Lover) — qualifier: rumored
287	alys-karstark-rodwell-stark	1	0	0	0	rodwell-stark	PARENT_OF	Alys Karstark → Rodwell Stark
288	alys-stackspear-damon-reverse	1	0	0	0	damon-lannister-son-of-jason	PARENT_OF	Alys Stackspear → Damon (cite: track_b: Mother) — reverse
289	alysanne-blackwood-raya-stark	1	0	0	0	raya-stark	PARENT_OF	Alysanne Blackwood → Raya Stark
290	alysanne-blackwood-sarra-stark	1	0	0	0	sarra-stark	PARENT_OF	Alysanne Blackwood → Sarra Stark
291	alysanne-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	PARENT_OF	Alysanne Targaryen is parent
292	alysanne-targaryen-vaegon	1	0	0	0	vaegon-targaryen	PARENT_OF	Alysanne Targaryen → Vaegon
293	alysanne-targaryen-valerion	1	0	0	0	valerion-targaryen	PARENT_OF	Alysanne Targaryen → Valerion
294	alysanne-targaryen-viserra	1	0	0	0	viserra-targaryen	PARENT_OF	Alysanne Targaryen → Viserra
295	alyssa-velaryon-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Alyssa Velaryon → Vaella
296	alyssa-velaryon-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Alyssa Velaryon → Viserys
297	ambush-at-the-wendwater	1	0	0	0	faith-militant-uprising	FIGHTS_IN	Ambush at the Wendwater
298	an-unknown-date	1	0	0	0	qhored-i-hoare	DIED_AT	an unknown date (track_b: Died)
299	and-the-trident	1	0	0	0	warden-of-the-southern-marches	REGION_OF	and the Trident
300	annihilation-of-entire-lorathi-andal-population	1	0	0	0	scouring-of-lorath	DEFEATS	Annihilation of entire Lorathi Andal population
301	archons	1	0	0	0	valyrian-freehold	RULES	Archons
302	arianne-martell-quentyn-martell	1	0	0	0	trystane-martell	SIBLING_OF	Arianne Martell, Quentyn Martell
303	arianne-martell-trystane-martell	1	0	0	0	quentyn-martell	SIBLING_OF	Arianne Martell, Trystane Martell
304	arra-norrey-rickon-stark	1	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Arra Norrey → Rickon Stark
305	arryn	1	0	0	0	jeyne-arryn	PARENT_OF	Arryn
