# 431 existing distinct edges touching the ned-black-cells core node-set
eddard-stark	SWORN_TO	house-stark	T2
eddard-stark	SWORN_TO	robert-baratheon	T1
eddard-stark	TRUSTS	luwin	T1
eddard-stark	TRUSTS	renly-baratheon	T1
eddard-stark	TUTORS	bran-stark	T1
eddard-stark	VICTIM_IN	attack-on-ned-stark-in-the-streets-of-kings-landing	T1
eddard-stark	VICTIM_IN	cersei-claims-ned-s-men-attacked-first	T1
eddard-stark	VICTIM_IN	cersei-orders-ned-s-arrest	T1
eddard-stark	VICTIM_IN	execution-of-eddard-stark	T1
eddard-stark	VICTIM_IN	gold-cloaks-betray-ned	T1
eddard-stark	VICTIM_IN	joffrey-demands-coronation	T1
eddard-stark	VICTIM_IN	joffrey-screams-for-killing	T1
eddard-stark	VIOLATES_GUEST_RIGHT	his-high-holiness	T1
eddard-stark	VOWS_TO	lyanna-stark	T1
eddard-stark	WITNESS_IN	combat-at-the-tower-of-joy	T1
eddard-stark	WITNESS_IN	jaime-found-seated-on-the-iron-throne	T1
execution-of-eddard-stark	CAUSES	robb-proclaimed-king-in-the-north	T2
execution-of-eddard-stark	LOCATED_AT	great-sept-of-baelor	T2
execution-of-eddard-stark	MOTIVATES	robb-stark	T2
gold-cloaks-betray-ned	SUB_BEAT_OF	arrest-of-eddard-stark	T2
harrold-hardyng	BETROTHED_TO	sansa-stark	T1
harwin	SWORN_TO	eddard-stark	T1
heward	GUARDS	eddard-stark	T1
high-septon	OFFICIATES	ned-confesses-to-treason	T1
howland-reed	COMPANION_OF	eddard-stark	T1
hullen	SERVES	eddard-stark	T1
hyle-hunt	SEEKS	sansa-stark	T1
ice	WIELDED_IN	execution-of-eddard-stark	T1
illyrio-mopatis	ALLIES_WITH	varys	T1
illyrio-mopatis	COMPANION_OF	varys	T1
illyrio-mopatis	CONSPIRES_WITH	varys	T1
ilyn-payne	AGENT_IN	execution-of-eddard-stark	T1
ilyn-payne	EXECUTES	eddard-stark	T1
jaime-lannister	ATTACKS	eddard-stark	T1
jaime-lannister	DECEIVES	eddard-stark	T1
jaime-lannister	DISTRUSTS	eddard-stark	T1
jaime-lannister	OPPOSES	eddard-stark	T1
jaime-lannister	RESENTS	eddard-stark	T1
janos-slynt	BETRAYS	eddard-stark	T1
janos-slynt	OPPOSES	eddard-stark	T1
jeyne-manderly	PARENT_OF	sansa-stark	T2
jeyne-poole	COMPANION_OF	sansa-stark	T1
joffrey-baratheon	ASSAULTS	sansa-stark	T1
joffrey-baratheon	BETROTHED_TO	sansa-stark	T1
joffrey-baratheon	COMMANDS_IN	execution-of-eddard-stark	T1
joffrey-baratheon	COURTS	sansa-stark	T1
joffrey-baratheon	EXECUTES	eddard-stark	T1
joffrey-baratheon	HATES	sansa-stark	T1
joffrey-baratheon	OPPOSES	sansa-stark	T1
joffrey-baratheon	TORTURES	sansa-stark	T1
jon-connington	RESENTS	varys	T1
jon-snow	LOVES	eddard-stark	T1
jon-snow	LOVES	sansa-stark	T1
jon-snow	MOURNS	eddard-stark	T1
jon-snow	MOURNS	sansa-stark	T1
jon-snow	PARALLELS	eddard-stark	T1
jon-snow	PROTECTS	eddard-stark	T1
jon-snow	RESPECTS	eddard-stark	T1
jon-snow	SIBLING_OF	sansa-stark	T1
jonnel-stark	SPOUSE_OF	sansa-stark	T2
jorah-mormont	FEARS	eddard-stark	T1
jorah-mormont	RESENTS	eddard-stark	T1
jorah-mormont	RESPECTS	eddard-stark	T1
jorah-mormont	SERVES	varys	T1
jory-cassel	GUARDS	eddard-stark	T1
jory-cassel	SERVES	eddard-stark	T1
jory-cassel	SWORN_TO	eddard-stark	T1
leonette-fossoway	TEACHES	sansa-stark	T1
littlefinger-betrays-ned	SUB_BEAT_OF	arrest-of-eddard-stark	T3
lothor-brune	GUARDS	sansa-stark	T1
lothor-brune	PROTECTS	sansa-stark	T1
lyarra-stark	PARENT_OF	eddard-stark	T2
lysa-arryn	RESENTS	sansa-stark	T1
lysa-arryn	REVEALS_TO	sansa-stark	T1
lysa-arryn	VIOLATES_GUEST_RIGHT	sansa-stark	T1
mandon-moore	GUARDS	sansa-stark	T1
margaery-tyrell	COMPANION_OF	sansa-stark	T1
margaery-tyrell	PROTECTS	sansa-stark	T1
marillion	ASSAULTS	sansa-stark	T1
marillion	COURTS	sansa-stark	T1
moon-boy	SWORN_TO	varys	T2
mordane	COMMANDS	sansa-stark	T1
mordane	SERVES	eddard-stark	T1
mordane	TUTORS	sansa-stark	T1
murder-of-elia-martell-and-rhaegars-children	MOTIVATES	eddard-stark	T2
ned-confesses-to-treason	LOCATED_AT	great-sept-of-baelor	T1
ned-confesses-to-treason	SUB_BEAT_OF	execution-of-eddard-stark	T3
ned-confesses-to-treason	TRIGGERS	execution-of-eddard-stark	T2
ned-discovers-the-truth-of-joffrey-s-parentage	ENABLES	arrest-of-eddard-stark	T2
ned-discovers-the-truth-of-joffrey-s-parentage	MOTIVATES	cersei-lannister	T2
ned-discovers-the-truth-of-joffrey-s-parentage	MOTIVATES	eddard-stark	T2
ned-orders-janos-slynt-to-arrest-cersei	SUB_BEAT_OF	arrest-of-eddard-stark	T2
olenna-tyrell	DISTRUSTS	varys	T1
petyr-baelish	ASSAULTS	sansa-stark	T1
petyr-baelish	BETRAYS	eddard-stark	T1
petyr-baelish	DECEIVES	eddard-stark	T1
petyr-baelish	DECEIVES	sansa-stark	T1
petyr-baelish	LOVES	sansa-stark	T1
petyr-baelish	MARRIES_OFF	sansa-stark	T1
petyr-baelish	OPPOSES	varys	T1
petyr-baelish	PROTECTS	sansa-stark	T1
petyr-baelish	REVEALS_TO	sansa-stark	T1
podrick-payne	SEEKS	sansa-stark	T1
pycelle	BETRAYS	eddard-stark	T1
pycelle	DECEIVES	eddard-stark	T2
pycelle	DISTRUSTS	varys	T1
pycelle	HEALS	eddard-stark	T1
pycelle	OPPOSES	eddard-stark	T1
queens-ballroom	GUEST_OF	eddard-stark	T1
renly-baratheon	ALLIES_WITH	eddard-stark	T1
rickard-stark	PARENT_OF	eddard-stark	T2
rickon-stark	MOURNS	eddard-stark	T1
rickon-stark-son-of-cregan	PARENT_OF	sansa-stark	T2
robb-stark	ECHOES	eddard-stark	T1
robb-stark	RESPECTS	eddard-stark	T1
robb-stark	SIBLING_OF	sansa-stark	T1
robert-arryn	RESENTS	sansa-stark	T1
robert-baratheon	ALLIES_WITH	eddard-stark	T1
robert-baratheon	APPOINTS	eddard-stark	T1
robert-baratheon	COMMANDS	eddard-stark	T1
robert-baratheon	GUEST_OF	eddard-stark	T1
robert-baratheon	LOVES	eddard-stark	T1
robert-i-baratheon	GUEST_OF	eddard-stark	T1
royal-fleet	GUEST_OF	eddard-stark	T1
sandor-clegane	COMPANION_OF	sansa-stark	T1
sandor-clegane	GUARDS	sansa-stark	T1
sandor-clegane	OPPOSES	sansa-stark	T1
sandor-clegane	PROTECTS	sansa-stark	T1
sansa-stark	AGENT_IN	sansa-adopts-the-alayne-stone-identity	T1
sansa-stark	AGENT_IN	sansa-panics-and-begs-them-not-to-cancel-the-wedding	T1
sansa-stark	ALLIES_WITH	dontos-hollard	T1
sansa-stark	ATTENDS	the-hands-tourney	T1
sansa-stark	BETRAYS	arya-stark	T1
sansa-stark	BETRAYS	eddard-stark	T1
sansa-stark	BETROTHED_TO	joffrey-baratheon	T1
sansa-stark	BETROTHED_TO	willas-tyrell	T1
sansa-stark	BORN_AT	winterfell	T2
sansa-stark	COMPANION_OF	jeyne-poole	T1
sansa-stark	COMPANION_OF	margaery-tyrell	T1
sansa-stark	COMPANION_OF	old-blind-dog	T1
sansa-stark	CULTURE_OF	northmen	T2
sansa-stark	DECEIVES	nestor-royce	T1
sansa-stark	DISTRUSTS	dontos-hollard	T1
sansa-stark	DISTRUSTS	jon-snow	T1
sansa-stark	DISTRUSTS	petyr-baelish	T1
sansa-stark	DISTRUSTS	podrick-payne	T1
sansa-stark	DISTRUSTS	tyrion-lannister	T1
sansa-stark	FEARS	arya-stark	T1
sansa-stark	FEARS	cersei-lannister	T1
sansa-stark	FEARS	ilyn-payne	T1
sansa-stark	FEARS	joffrey-baratheon	T1
sansa-stark	FEARS	lysa-arryn	T1
sansa-stark	FEARS	mandon-moore	T1
sansa-stark	FEARS	marillion	T1
sansa-stark	FEARS	meryn-trant	T1
sansa-stark	FEARS	robb-stark	T1
sansa-stark	FEARS	robert-arryn	T1
sansa-stark	FEARS	sandor-clegane	T1
sansa-stark	GUEST_OF	cersei-lannister	T1
sansa-stark	GUEST_OF	holdfast	T1
sansa-stark	GUEST_OF	joffrey-baratheon	T1
sansa-stark	GUEST_OF	lysa-arryn	T1
sansa-stark	GUEST_OF	margaery-tyrell	T1
sansa-stark	GUEST_OF	petyr-baelish	T1
sansa-stark	GUEST_OF	tyrion-lannister	T1
sansa-stark	HATES	arya-stark	T1
sansa-stark	HATES	cersei-lannister	T1
sansa-stark	HATES	janos-slynt	T1
sansa-stark	HATES	joffrey-baratheon	T1
sansa-stark	HATES	meryn-trant	T1
sansa-stark	HATES	preston-greenfield	T1
sansa-stark	HEALS	lancel-lannister	T1
sansa-stark	HEIR_TO	robb-stark	T2
sansa-stark	HOLDS_TITLE	lady-of-winterfell	T2
sansa-stark	HOLDS_TITLE	princess	T2
sansa-stark	LOVES	joffrey-baratheon	T1
sansa-stark	LOVES	loras-tyrell	T1
sansa-stark	LOVES	robb-stark	T1
sansa-stark	MOURNS	arya-stark	T1
sansa-stark	MOURNS	bran-stark	T1
sansa-stark	MOURNS	catelyn-stark	T1
sansa-stark	MOURNS	eddard-stark	T1
sansa-stark	MOURNS	jeyne-poole	T1
sansa-stark	MOURNS	mordane	T1
sansa-stark	MOURNS	robb-stark	T1
sansa-stark	MOURNS	sandor-clegane	T1
sansa-stark	MOURNS	winterfell	T1
sansa-stark	OPPOSES	arya-stark	T1
sansa-stark	OWNS	lady	T2
sansa-stark	PRISONER_OF	cersei-lannister	T1
sansa-stark	PRISONER_OF	joffrey-baratheon	T1
sansa-stark	PROTECTS	dontos-hollard	T1
sansa-stark	PROTECTS	robert-arryn	T1
sansa-stark	RESCUES	dontos-hollard	T1
sansa-stark	RESENTS	arya-stark	T1
sansa-stark	RESENTS	boros-blount	T1
sansa-stark	RESENTS	eddard-stark	T1
sansa-stark	RESENTS	meryn-trant	T1
sansa-stark	RESPECTS	loras-tyrell	T1
sansa-stark	RESPECTS	sandor-clegane	T1
sansa-stark	RESPECTS	tyrion-lannister	T1
sansa-stark	SERVES	cersei-lannister	T1
sansa-stark	SIBLING_OF	arya-stark	T1
sansa-stark	SIBLING_OF	bran-stark	T1
sansa-stark	SIBLING_OF	robb-stark	T1
sansa-stark	SPOUSE_OF	tyrion-lannister	T1
sansa-stark	SUSPECTED_OF	death-of-joffrey-baratheon	T2
sansa-stark	SWORN_TO	house-arryn	T2
sansa-stark	SWORN_TO	house-baelish	T2
sansa-stark	SWORN_TO	house-lannister	T2
sansa-stark	SWORN_TO	house-stark	T2
sansa-stark	TRAVELS_WITH	mordane	T1
sansa-stark	TRUSTS	arys-oakheart	T1
sansa-stark	TRUSTS	dontos-hollard	T1
sansa-stark	TRUSTS	joffrey-baratheon	T1
sansa-stark	TRUSTS	petyr-baelish	T1
sansa-stark	VICTIM_IN	joffrey-calls-for-the-bedding	T1
sansa-stark	VICTIM_IN	joffrey-sets-sansa-aside-and-agrees-to-wed-margaery	T1
sansa-stark	VICTIM_IN	littlefinger-smuggles-sansa-out-of-kings-landing	T1
sansa-stark	VICTIM_IN	sansa-receives-the-poisoned-hairnet	T1
sansa-stark	VICTIM_IN	the-hound-guesses-arya-wants-to-kill-sansa	T2
sansa-stark	VICTIM_IN	tyrell-plot-revealed	T2
sansa-stark	VICTIM_IN	wedding-feast-begins	T1
sansa-stark	VICTIM_IN	wedding-of-tyrion-lannister-and-sansa-stark	T1
sansa-stark	WARD_OF	petyr-baelish	T1
sansa-stark	WITNESS_IN	battle-of-the-blackwater	T1
sansa-stark	WITNESS_IN	death-of-joffrey-baratheon	T1
sansa-stark	WITNESS_IN	death-of-lysa-arryn	T1
sansa-stark	WITNESS_IN	execution-of-eddard-stark	T1
sansa-stark	WORSHIPS	godswood	T1
shae	SERVES	sansa-stark	T1
stannis-baratheon	RESPECTS	eddard-stark	T1
the-liddle	GUEST_OF	eddard-stark	T1
theon-greyjoy	RESPECTS	eddard-stark	T1
theon-greyjoy	WARD_OF	eddard-stark	T1
tomard	SERVES	eddard-stark	T1
tommen-baratheon	LOVES	sansa-stark	T1
tyrion-lannister	ALLIES_WITH	varys	T1
tyrion-lannister	CONSPIRES_WITH	varys	T1
tyrion-lannister	DISTRUSTS	sansa-stark	T1
tyrion-lannister	DISTRUSTS	varys	T1
tyrion-lannister	PROTECTS	sansa-stark	T1
tyrion-lannister	RESENTS	sansa-stark	T1
tyrion-lannister	RESPECTS	sansa-stark	T1
tyrion-lannister	RESPECTS	varys	T1
tyrion-lannister	SPOUSE_OF	sansa-stark	T1
tyrion-lannister	TRUSTS	sansa-stark	T1
tyrion-lannister	TRUSTS	varys	T1
tywin-lannister	ALLIES_WITH	varys	T1
tywin-lannister	ATTACKS	eddard-stark	T1
tywin-lannister	COMMANDS	sansa-stark	T1
tywin-lannister	MARRIES_OFF	sansa-stark	T1
tywin-lannister	OPPOSES	eddard-stark	T1
varys	AGENT_IN	assassinations-of-pycelle-and-kevan-lannister	T1
varys	AGENT_IN	ned-orders-daenerys-s-assassination-cancelled	T1
varys	AGENT_IN	the-antler-men-conspiracy	T2
varys	AGENT_IN	tyrion-probes-about-the-brothel-killing	T2
varys	AGENT_IN	varys-confirms-cersei-s-role-in-robert-s-death	T1
varys	AGENT_IN	varys-smuggles-tyrion-out-of-kings-landing	T1
varys	APPOINTS	brella	T1
varys	BETRAYS	eddard-stark	T1
varys	BETRAYS	tyrion-lannister	T1
varys	BORN_AT	lys	T2
varys	BORN_AT	myr	T1
varys	COMMANDS	jorah-mormont	T1
varys	COMMANDS	little-matt	T1
varys	COMMANDS_IN	jaime-frees-tyrion-from-the-black-cells	T1
varys	CONSPIRES_WITH	illyrio-mopatis	T1
varys	DECEIVES	eddard-stark	T2
varys	DECEIVES	golden-company	T2
varys	DISTRUSTS	petyr-baelish	T1
varys	HOLDS_TITLE	master-of-whisperers	T2
varys	HOLDS_TITLE	undergaoler	T2
varys	KILLS	kevan-lannister	T1
varys	KILLS	pycelle	T1
varys	MOTIVATES	aegon-revealed-to-the-golden-company	T2
varys	OPPOSES	petyr-baelish	T1
varys	OPPOSES	stannis-baratheon	T1
varys	PARTICIPATES_IN	trial-of-tyrion-lannister	T1
varys	RESCUES	tyrion-lannister	T1
varys	RESPECTS	barristan-selmy	T1
varys	RESPECTS	tyrion-lannister	T1
varys	REVEALS_TO	kevan-lannister	T1
varys	SERVES	cersei-lannister	T1
varys	SERVES	robert-baratheon	T1
varys	SERVES	tyrion-lannister	T1
varys	SPIES_ON	catelyn-stark	T1
varys	SPIES_ON	tywin-lannister	T1
varys	SWORN_TO	eddard-stark	T1
varys	SWORN_TO	house-targaryen	T2
varys	SWORN_TO	jon-arryn	T1
varys	WIELDS	varys-crossbow	T1
varys	WITNESS_IN	execution-of-eddard-stark	T1
vayon-poole	SERVES	eddard-stark	T1
wedding-of-drogo-and-daenerys-targaryen	PRECEDES	arrest-of-eddard-stark	T3
wyl	GUARDS	eddard-stark	T1
yoren	GUEST_OF	eddard-stark	T1
