# 287 existing distinct edges touching the kingslayer-quote core node-set
belis	AGENT_IN	wildfire-plot	T1
boros-blount	OPPOSES	jaime-lannister	T1
brienne-tarth	CAPTURES	jaime-lannister	T1
brienne-tarth	COMPANION_OF	jaime-lannister	T1
brienne-tarth	DUELS	jaime-lannister	T1
brienne-tarth	GUARDS	jaime-lannister	T1
brienne-tarth	HATES	jaime-lannister	T1
brienne-tarth	LOVES	jaime-lannister	T1
brienne-tarth	PROTECTS	jaime-lannister	T1
brienne-tarth	RESCUES	jaime-lannister	T1
brienne-tarth	RESPECTS	jaime-lannister	T1
brienne-tarth	TRAVELS_WITH	jaime-lannister	T1
brienne-tarth	TRUSTS	jaime-lannister	T1
brienne-tarth	VOWS_TO	jaime-lannister	T1
catelyn-stark	CAPTURES	jaime-lannister	T1
catelyn-stark	DISTRUSTS	jaime-lannister	T1
catelyn-stark	GRANTS_SAFE_CONDUCT	jaime-lannister	T1
catelyn-stark	HATES	jaime-lannister	T1
catelyn-stark	SEEKS	jaime-lannister	T1
cersei-lannister	CONTRASTS	jaime-lannister	T1
cersei-lannister	LOVER_OF	jaime-lannister	T1
cersei-lannister	LOVES	jaime-lannister	T1
cersei-lannister	MOURNS	jaime-lannister	T1
cersei-lannister	OPPOSES	jaime-lannister	T1
cersei-lannister	PARALLELS	aerys-ii-targaryen	T1
cersei-lannister	PROTECTS	jaime-lannister	T1
cersei-lannister	RESENTS	aerys-ii-targaryen	T1
cersei-lannister	RESENTS	jaime-lannister	T1
cersei-lannister	RESPECTS	jaime-lannister	T1
cersei-lannister	SIBLING_OF	jaime-lannister	T1
cleos-frey	COUSIN_OF	jaime-lannister	T1
edmure-tully	GUEST_OF	jaime-lannister	T1
edmure-tully	HATES	jaime-lannister	T1
edmure-tully	OPPOSES	jaime-lannister	T1
forley-prester	SERVES	jaime-lannister	T1
garigus	AGENT_IN	wildfire-plot	T1
hallyne	SWORN_TO	aerys-ii-targaryen	T1
hildy	COURTS	jaime-lannister	T1
jaehaerys-ii-targaryen	PARENT_OF	aerys-ii-targaryen	T2
jaime-found-seated-on-the-iron-throne	SUB_BEAT_OF	slaying-of-aerys-ii-the-kingslaying	T1
jaime-lannister	AGENT_IN	attack-on-ned-stark-in-the-streets-of-kings-landing	T1
jaime-lannister	AGENT_IN	cersei-reacts-to-the-stark-boys-deaths	T2
jaime-lannister	AGENT_IN	hostage-negotiation	T1
jaime-lannister	AGENT_IN	jaime-demands-the-red-wedding-captives	T1
jaime-lannister	AGENT_IN	jaime-found-seated-on-the-iron-throne	T1
jaime-lannister	AGENT_IN	jaime-frees-tyrion-from-the-black-cells	T1
jaime-lannister	AGENT_IN	jaime-lies-about-cleos-s-death	T1
jaime-lannister	AGENT_IN	jaime-pushes-bran-from-the-tower	T1
jaime-lannister	AGENT_IN	jaime-questions-the-kingsguard-about-joffrey-s-death	T1
jaime-lannister	AGENT_IN	jaime-refuses-to-kill-tyrion	T1
jaime-lannister	AGENT_IN	jaime-reveals-the-truth-of-tysha	T1
jaime-lannister	AGENT_IN	jaime-s-kills-are-revealed	T1
jaime-lannister	AGENT_IN	sack-of-kings-landing	T1
jaime-lannister	AGENT_IN	slaying-of-aerys-ii-the-kingslaying	T1
jaime-lannister	ATTACKS	bran-stark	T1
jaime-lannister	ATTACKS	eddard-stark	T1
jaime-lannister	ATTENDS	tourney-at-harrenhal	T1
jaime-lannister	BORN_AT	casterly-rock	T2
jaime-lannister	CAPTURES	edmure-tully	T1
jaime-lannister	COMMANDS	boros-blount	T1
jaime-lannister	COMMANDS	emmon-frey	T1
jaime-lannister	COMMANDS	garrett-paege	T1
jaime-lannister	COMMANDS	josmyn-peckledon	T1
jaime-lannister	COMMANDS	lewys-piper	T1
jaime-lannister	COMMANDS	little-matt	T1
jaime-lannister	COMMANDS	loras-tyrell	T1
jaime-lannister	COMMANDS	ryman-frey	T1
jaime-lannister	COMMANDS_IN	attack-on-ned-stark-in-the-streets-of-kings-landing	T1
jaime-lannister	COMMANDS_IN	battle-of-the-camps	T2
jaime-lannister	COMMANDS_IN	brienne-arrested	T1
jaime-lannister	COMMANDS_IN	jaime-orders-siege-equipment-and-gallows-burned	T1
jaime-lannister	COMMANDS_IN	siege-of-riverrun	T1
jaime-lannister	COMPANION_OF	ilyn-payne	T1
jaime-lannister	COMPANION_OF	jonothor-darry	T1
jaime-lannister	COMPANION_OF	lyle-crakehall	T1
jaime-lannister	COMPANION_OF	merrett-frey	T1
jaime-lannister	CONSPIRES_WITH	cersei-lannister	T1
jaime-lannister	COUSIN_OF	cleos-frey	T1
jaime-lannister	COUSIN_OF	daven-lannister	T1
jaime-lannister	COUSIN_OF	lancel-lannister	T1
jaime-lannister	CULTURE_OF	westermen	T2
jaime-lannister	DECEIVES	eddard-stark	T1
jaime-lannister	DECEIVES	tyrion-lannister	T1
jaime-lannister	DEFEATS	barristan-selmy	T1
jaime-lannister	DISTRUSTS	cersei-lannister	T1
jaime-lannister	DISTRUSTS	eddard-stark	T1
jaime-lannister	DISTRUSTS	joffrey-baratheon	T1
jaime-lannister	DISTRUSTS	mandon-moore	T1
jaime-lannister	DISTRUSTS	osmund-kettleblack	T1
jaime-lannister	DISTRUSTS	urswyck	T1
jaime-lannister	FIGHTS_IN	the-hands-tourney	T1
jaime-lannister	GUEST_OF	amerei-frey	T1
jaime-lannister	GUEST_OF	bonifer-hasty	T1
jaime-lannister	GUEST_OF	catelyn-stark	T1
jaime-lannister	GUEST_OF	hoster-tully	T1
jaime-lannister	GUEST_OF	lancel-lannister	T1
jaime-lannister	GUEST_OF	roose-bolton	T1
jaime-lannister	GUEST_OF	tytos-blackwood	T1
jaime-lannister	HATES	boros-blount	T1
jaime-lannister	HATES	brave-companions	T1
jaime-lannister	HATES	brienne-tarth	T1
jaime-lannister	HATES	cleos-frey	T1
jaime-lannister	HATES	emmon-frey	T1
jaime-lannister	HATES	harys-swyft	T1
jaime-lannister	HATES	lancel-lannister	T1
jaime-lannister	HATES	meryn-trant	T1
jaime-lannister	HATES	petyr-baelish	T1
jaime-lannister	HATES	pycelle	T1
jaime-lannister	HATES	robert-baratheon	T1
jaime-lannister	HATES	stafford-lannister	T1
jaime-lannister	HATES	sybell-spicer	T1
jaime-lannister	HATES	vargo-hoat	T1
jaime-lannister	HOLDS_TITLE	lord-commander-of-the-kingsguard	T2
jaime-lannister	HOLDS_TITLE	ser	T2
jaime-lannister	HOLDS_TITLE	warden-of-the-east	T2
jaime-lannister	IN_LAW_OF	walder-frey	T1
jaime-lannister	KILLS	aerys-ii-targaryen	T1
jaime-lannister	KILLS	belis	T1
jaime-lannister	KILLS	daryn-hornwood	T1
jaime-lannister	KILLS	eddard-karstark	T1
jaime-lannister	KILLS	garigus	T1
jaime-lannister	KILLS	rossart	T1
jaime-lannister	KILLS	torrhen-karstark	T1
jaime-lannister	KILLS	two-betrayers	T1
jaime-lannister	LOVER_OF	cersei-lannister	T1
jaime-lannister	LOVES	brienne-tarth	T1
jaime-lannister	LOVES	cersei-lannister	T1
jaime-lannister	LOVES	tyrion-lannister	T1
jaime-lannister	MOURNS	cleos-frey	T1
jaime-lannister	MOURNS	joanna-lannister	T1
jaime-lannister	MOURNS	tywin-lannister	T1
jaime-lannister	NEGOTIATES_WITH	hoster-blackwood	T1
jaime-lannister	NEGOTIATES_WITH	jonos-bracken	T1
jaime-lannister	NEGOTIATES_WITH	tytos-blackwood	T1
jaime-lannister	NEPHEW_OF	emmon-frey	T1
jaime-lannister	NEPHEW_OF	genna-lannister	T1
jaime-lannister	NEPHEW_OF	gerion-lannister	T1
jaime-lannister	NEPHEW_OF	kevan-lannister	T1
jaime-lannister	NEPHEW_OF	lancel-lannister	T1
jaime-lannister	NURSED_BY	qyburn	T1
jaime-lannister	OPPOSES	brienne-tarth	T1
jaime-lannister	OPPOSES	eddard-stark	T1
jaime-lannister	OPPOSES	robb-stark	T1
jaime-lannister	OPPOSES	steelshanks-walton	T1
jaime-lannister	OPPOSES	vargo-hoat	T1
jaime-lannister	OWNS	glory	T2
jaime-lannister	OWNS	honor	T2
jaime-lannister	PARALLELS	cersei-lannister	T1
jaime-lannister	PARALLELS	loras-tyrell	T1
jaime-lannister	PARALLELS	tywin-lannister	T1
jaime-lannister	PARENT_OF	joffrey-baratheon	T1
jaime-lannister	PARENT_OF	tommen-baratheon	T1
jaime-lannister	PRISONER_OF	brienne-tarth	T1
jaime-lannister	PRISONER_OF	robb-stark	T1
jaime-lannister	PRISONER_OF	vargo-hoat	T1
jaime-lannister	PROTECTS	brienne-tarth	T1
jaime-lannister	PROTECTS	cersei-lannister	T1
jaime-lannister	PROTECTS	joy-hill	T1
jaime-lannister	PROTECTS	pia	T1
jaime-lannister	PROTECTS	tommen-baratheon	T1
jaime-lannister	RESCUES	tyrion-lannister	T1
jaime-lannister	RESENTS	aerys-ii-targaryen	T1
jaime-lannister	RESENTS	eddard-stark	T1
jaime-lannister	RESENTS	robert-baratheon	T1
jaime-lannister	RESENTS	robert-i-baratheon	T1
jaime-lannister	RESENTS	tyrion-lannister	T1
jaime-lannister	RESPECTS	arthur-dayne	T1
jaime-lannister	RESPECTS	barristan-selmy	T1
jaime-lannister	RESPECTS	brienne-tarth	T1
jaime-lannister	RESPECTS	loras-tyrell	T1
jaime-lannister	RESPECTS	roose-bolton	T1
jaime-lannister	REVEALS_TO	tyrion-lannister	T1
jaime-lannister	SERVES	aerys-ii-targaryen	T1
jaime-lannister	SERVES	cersei-lannister	T1
jaime-lannister	SERVES	gerold-hightower	T1
jaime-lannister	SERVES	sumner-crakehall	T1
jaime-lannister	SIBLING_OF	cersei-lannister	T1
jaime-lannister	SIBLING_OF	tyrion-lannister	T1
jaime-lannister	SWORN_TO	house-lannister	T2
jaime-lannister	SWORN_TO	kingsguard	T2
jaime-lannister	TRAVELS_WITH	brienne-tarth	T1
jaime-lannister	TRAVELS_WITH	steelshanks-walton	T1
jaime-lannister	TUTORS	arthur-dayne	T1
jaime-lannister	VICTIM_IN	bowman-ambush	T1
jaime-lannister	VICTIM_IN	jaime-lannister-is-captured-and-brought-before-catelyn	T1
jaime-lannister	VICTIM_IN	karstark-men-hunting-the-kingslayer	T1
jaime-lannister	VICTIM_IN	the-ambush-begins	T2
jaime-lannister	VICTIM_IN	theon-urges-robb-to-kill-jaime	T2
jaime-lannister	VICTIM_IN	tyrion-s-battle-dream	T1
jaime-lannister	VOWS_TO	aerys-ii-targaryen	T1
jaime-lannister	VOWS_TO	catelyn-stark	T1
jeyne-westerling	GUEST_OF	jaime-lannister	T1
joanna-lannister	PARENT_OF	jaime-lannister	T2
jon-connington	RESENTS	aerys-ii-targaryen	T1
jon-snow	RESPECTS	jaime-lannister	T1
jorah-mormont	DEFEATS	jaime-lannister	T1
loras-tyrell	DEFEATS	jaime-lannister	T1
lord-redwyne	SERVES	aerys-ii-targaryen	T1
melara-hetherspoon	LOVES	jaime-lannister	T1
merrett-frey	COMPANION_OF	jaime-lannister	T1
meryn-trant	SERVES	jaime-lannister	T1
pennytree	GUEST_OF	jaime-lannister	T1
qarlton-chelsted	VICTIM_IN	wildfire-plot	T1
qyburn	HEALS	jaime-lannister	T1
rhaegar-targaryen	HEIR_TO	aerys-ii-targaryen	T2
rhaegar-targaryen	RESENTS	jaime-lannister	T1
rhaegar-targaryen	TRUSTS	jaime-lannister	T1
rhaella-targaryen	SPOUSE_OF	aerys-ii-targaryen	T2
rickard-karstark	SEEKS	jaime-lannister	T1
robb-stark	PRISONER_OF	jaime-lannister	T1
robb-stark	RESPECTS	jaime-lannister	T1
robert-i-baratheon	HATES	jaime-lannister	T1
robert-i-baratheon	SUCCEEDS	aerys-ii-targaryen	T2
roland-crakehall	WITNESS_IN	slaying-of-aerys-ii-the-kingslaying	T1
ronnet-connington	TRAVELS_WITH	jaime-lannister	T1
roose-bolton	CAPTURES	jaime-lannister	T1
rossart	AGENT_IN	wildfire-plot	T1
shaera-targaryen	PARENT_OF	aerys-ii-targaryen	T2
shagwell	OPPOSES	jaime-lannister	T1
slaying-of-aerys-ii-the-kingslaying	LOCATED_AT	kings-landing	T1
slaying-of-aerys-ii-the-kingslaying	SUB_BEAT_OF	sack-of-kings-landing	T1
sybell-spicer	GUEST_OF	jaime-lannister	T1
tregar	SERVES	jaime-lannister	T1
tyrion-lannister	ATTACKS	jaime-lannister	T1
tyrion-lannister	CONTRASTS	jaime-lannister	T1
tyrion-lannister	DISTRUSTS	jaime-lannister	T1
tyrion-lannister	DREAMS_OF	jaime-lannister	T1
tyrion-lannister	HATES	jaime-lannister	T1
tyrion-lannister	LOVES	jaime-lannister	T1
tyrion-lannister	MOURNS	jaime-lannister	T1
tyrion-lannister	PROTECTS	jaime-lannister	T1
tyrion-lannister	RESENTS	jaime-lannister	T1
tyrion-lannister	RESPECTS	jaime-lannister	T1
tyrion-lannister	REVEALS_TO	jaime-lannister	T1
tyrion-lannister	SIBLING_OF	jaime-lannister	T1
tyrion-lannister	VOWS_TO	jaime-lannister	T1
tywin-lannister	COMMANDS	jaime-lannister	T1
tywin-lannister	LOVES	jaime-lannister	T1
tywin-lannister	PARENT_OF	jaime-lannister	T1
vargo-hoat	TORTURES	jaime-lannister	T1
viserys-targaryen	HEIR_TO	aerys-ii-targaryen	T2
wildfire-plot	ENABLES	aerys-commands-the-city-burned	T1
wildfire-plot	ENABLES	wildfire-trap-on-the-blackwater	T2
wildfire-plot	MOTIVATES	slaying-of-aerys-ii-the-kingslaying	T1
wildfire-plot	PART_OF	roberts-rebellion	T2
wildfire-plot	PRECEDES	assault-on-dragonstone	T3
